timestep,injector-1-production,injector-1-pressure,injector-2-production,injector-2-pressure,injector-3-production,injector-3-pressure,injector-4-production,injector-4-pressure,injector-5-production,injector-5-pressure,injector-6-production,injector-6-pressure,injector-7-production,injector-7-pressure,injector-8-production,injector-8-pressure,injector-9-production,injector-9-pressure,injector-10-production,injector-10-pressure,injector-11-production,injector-11-pressure,injector-12-production,injector-12-pressure,injector-13-production,injector-13-pressure,injector-14-production,injector-14-pressure,injector-15-production,injector-15-pressure,injector-16-production,injector-16-pressure,injector-17-production,injector-17-pressure,injector-18-production,injector-18-pressure,injector-19-production,injector-19-pressure,injector-20-production,injector-20-pressure,injector-21-production,injector-21-pressure,injector-22-production,injector-22-pressure,injector-23-production,injector-23-pressure,injector-24-production,injector-24-pressure,injector-25-production,injector-25-pressure,injector-26-production,injector-26-pressure,injector-27-production,injector-27-pressure,injector-28-production,injector-28-pressure,injector-29-production,injector-29-pressure,injector-30-production,injector-30-pressure,injector-31-production,injector-31-pressure,injector-32-production,injector-32-pressure,injector-33-production,injector-33-pressure,injector-34-production,injector-34-pressure,injector-35-production,injector-35-pressure,injector-36-production,injector-36-pressure,producer-1-production,producer-1-pressure,producer-2-production,producer-2-pressure,producer-3-production,producer-3-pressure,producer-4-production,producer-4-pressure,producer-5-production,producer-5-pressure,producer-6-production,producer-6-pressure,producer-7-production,producer-7-pressure,producer-8-production,producer-8-pressure,producer-9-production,producer-9-pressure,producer-10-production,producer-10-pressure,producer-11-production,producer-11-pressure,producer-12-production,producer-12-pressure,producer-13-production,producer-13-pressure,producer-14-production,producer-14-pressure,producer-15-production,producer-15-pressure,producer-16-production,producer-16-pressure,producer-17-production,producer-17-pressure,producer-18-production,producer-18-pressure,producer-19-pressure,producer-20-pressure,producer-21-production,producer-21-pressure,producer-22-production,producer-22-pressure,producer-23-production,producer-23-pressure,producer-24-pressure,producer-25-pressure
0,1115.9245765248827,40616.46943213591,1065.2958660047425,39627.15483932381,1067.4759353427112,38898.9230725191,1155.342462155358,43343.66883149472,1129.8366771930682,47611.66958852916,1153.397977859633,43092.0307078482,1100.0549871924638,41334.01579697674,1124.739525515844,40100.86811304626,1009.84242603636,40378.64381292489,1011.355100624882,42533.3836328082,1067.526709597204,42324.32209095098,1065.978782622149,41305.134488242846,1026.5820908123262,42842.75788288601,1091.9731505491336,40488.73335937951,1092.540770719345,38989.39266740472,1094.9481297355878,38815.14353284538,1002.1798795757296,40559.696812070266,1016.4220657175604,39293.33407614027,1111.0187594201825,44539.16054652259,1061.0064359807575,45945.860377900186,1021.2076112475996,42643.489298373,1145.9848393819464,39412.44797320223,1074.6776106443124,41382.09493822501,992.2922712635732,38977.06227237262,978.9544399515672,55133.68303769901,1069.0691079137223,53213.57374536706,998.649481741827,43328.324057523496,1136.929168958709,39751.96966936052,1033.8693291912728,39864.10114946628,1056.9188557854736,37649.872196262455,995.1782226567236,47619.40140611221,1086.658098683827,47806.27549699424,1048.1207148971273,46520.24374587255,1059.1370785137865,38790.16589671266,1107.7307270678637,38682.45561130215,1179.5960934420568,36916.12653004437,5989.524938821841,4973.805367315384,6021.407957255199,4980.522607751714,6515.8948586753095,5034.496696045085,3684.9951167848,5050.211030136424,3390.9509666432355,4956.509975739573,5295.221203460512,4906.009484286769,7304.915978837099,4921.06038255861,6916.542213654111,5042.140495082299,5292.70754335459,5050.985924365375,5434.463607731695,5062.55119303647,4263.418746020942,4993.376842538748,5158.636242960386,5051.337738637689,6641.865133935126,5010.67951441573,8131.389770795047,4948.866619826371,5358.895205579552,4959.00082451053,2787.0390256436785,5006.72720584915,4161.88606541458,4895.655742927431,6197.488961411119,5085.317675021789,4913.925901554998,4989.876068322963,2073.5072905225825,5112.663410603302,2444.247612932638,4921.419764459835,4547.871353479789,5022.324596521202,5036.156265930012,4949.852802757437
1,1066.4604533787756,45508.78167882448,1064.6642809917648,44705.30121398348,999.5574107782944,42462.55580540286,1150.211874512083,45239.15366922489,1024.9206179188843,52490.45227501573,1095.5885540634786,46624.55873724844,1086.3051793850163,43484.878015993134,965.2707781554404,43482.22415626447,1043.6167025329946,43283.612736290015,1162.8305932355258,46368.04547969477,1009.5045570956468,46121.5359282072,1119.5948912357233,45899.10499260068,1066.96289094385,44668.20177850839,1056.214600881444,42987.55593071928,1150.8317541511303,42724.7752777223,1035.519117766397,41391.0518015952,1104.0704010863672,43487.66602861602,1077.5589609958963,42938.38608444213,1114.6935396236722,47579.00007529648,1084.047070973069,48426.73802730684,1147.487983754893,45815.68316068759,1034.3182212159245,42085.93434266453,1103.9339195514526,44583.472101623614,1191.0729163113074,43148.72419725573,1084.2582750868132,59169.5596585494,1151.5935385697858,55833.75375087087,1137.0682334544042,45679.45007661019,1019.0205567391027,42368.66497264808,1080.0897710603538,42578.83135886012,1036.04926075234,41326.5697027918,1057.6743043166955,51171.42120109103,1121.1928294718357,51458.40617474361,1019.1508724810484,49366.2196814872,1140.0386261462213,41505.23421692194,1051.9425175595034,42226.18991163363,1008.0701193958366,38920.62669812296,3223.1683380279287,5004.816905038103,3783.006259679634,4952.856549303162,3555.517297520348,5006.801055589445,2118.9499522770625,5072.944573863648,2330.497197155907,4913.728869963365,4183.073951646,4991.929698757806,4020.733068465314,4972.054710384159,4157.719072947983,4985.179586424161,3376.8204060244784,5072.594248419398,3227.63075782301,5032.380126932986,3342.4387952455604,4973.531548310223,3411.15709674267,5011.505354802942,4390.655190615653,5059.105320782126,4687.986260010221,5020.428223632422,3096.632998047582,5004.63422988479,2411.681836573165,4956.890526093405,3124.383470349186,5019.273071030196,4446.777986836908,5002.426643903306,5090.970103725899,4966.660365040785,1589.5450445740323,4952.066410534755,1991.615292911517,5052.7480369924815,3379.3276638308425,5064.803302638238,5022.709472791144,5034.885206574304
2,1074.5925285339708,45185.1049665203,982.776452577208,43817.76428512823,1009.0815926745664,42341.71109286167,1039.545735278988,46018.88875765276,1074.1363686986456,53589.60613111921,1136.864077301935,46681.43586273446,987.1988824512338,43519.49326063176,1055.799758928182,44544.0858713097,984.055418440294,43493.94004815917,1134.0949558684215,46672.796600482485,1036.9635696842918,46207.08589194388,1001.4623712759396,46062.220943717046,1067.7926911828542,44912.895796181714,1137.1366181995788,42550.65797909562,1106.081417478901,41614.047940518125,1011.9525367782044,40928.68827065456,1037.2815667761645,43349.30760726544,1146.2343272985058,43015.41701017572,1060.3997459253626,48310.31136701497,1065.2049826070277,49636.1099285997,1043.947962926684,45458.25279752393,1072.1785660445248,41563.51903212465,1103.336733595223,44425.44430567441,1115.0073769898404,42808.12647948015,1045.7625793059044,59639.62221749256,1101.5679509692127,53654.30642770328,1078.845018750313,45502.60602471424,993.4226864517972,41914.321171781936,1127.9023004084445,43582.43268596902,1114.9593689636658,40724.21925335967,1136.293881701713,51768.41466184404,997.9350577992404,51502.97241890898,1016.6421373309456,49668.99738784039,1034.4524668106617,41581.50842075734,1112.182512058222,41829.94733993791,1088.0532303359696,39656.41111548539,3459.351052706108,5000.136868876184,3621.660089802276,4949.921694154659,3565.563488375887,5014.315239388817,2095.53869814183,4942.407766996575,2164.984843705794,4991.805998693069,3682.8844407857378,5062.58869919033,3983.5426611392686,5013.387424136588,3787.5712606356497,5100.568325347261,3115.621068370208,4908.876913520687,2844.7296263080816,5053.527125164922,2759.575887989464,5018.183403422431,3409.88606005982,4988.722694399066,3862.3054051589183,4937.112658613496,4182.981873241731,4997.823690747174,3138.299969851252,5000.652050307489,2085.9885799310887,4995.684539281099,2969.007567665816,4979.764607809516,3826.646979297525,5038.717374072431,5051.817663558924,5055.82964981755,1506.3068721837124,5098.341670629707,2056.1534968228,4991.901420281788,3270.0290416174103,4920.738455534099,4972.67753818474,5043.969010701644
3,1113.7239561403203,45554.12238665859,1039.7483290426255,44746.570354430434,1109.796756892691,42946.73165415339,1137.2496480745426,46289.9926833038,1056.9860100750557,53285.70651076824,1010.0601265090642,47832.4171338594,1044.6766930064764,44123.62101160665,1086.9993542019288,43123.62087167716,1080.5495007215684,42760.50802034578,1085.5236046998864,46685.94914411335,1059.9551295821968,46266.97721340683,1093.2779078281364,45833.93171960904,1082.2324963922524,45446.19007961154,1050.1093430324136,42983.8898284212,1047.068074593452,41170.31706641185,1144.731018341983,39863.01046517428,1134.0634194105598,42855.57461803647,1086.9461287677148,43271.228096014296,1099.1900447681203,47679.29396633518,1076.3923768584332,48501.45531699127,1028.6774867163178,45761.14117977359,1116.4564905436116,40581.63775413528,1163.8402975283489,43728.312042868674,985.8813565629954,43430.75724343837,1106.080011865752,59881.60429359335,1133.5722858737663,54736.19232603182,1085.6631721728647,44835.50657277593,1066.0206872052297,41165.26507485877,1145.4769810898547,43029.4547343676,1031.4407167353818,41265.70629199231,1138.612560007704,52274.05333004675,1023.0309220782448,50750.7929197605,983.677956648192,50219.535141214685,1102.9239314891315,41741.79930194699,993.7015576529036,41784.4257123393,1039.5039832107936,39339.57492385144,3288.891225743632,5023.608556338678,3173.022101018093,4952.138407263794,3409.8138140305764,5043.297807861653,2145.425526127776,5025.825839485062,1997.753507740844,4992.283863355978,3953.495392058629,5027.350404333374,3855.787204035919,4990.533828928104,3896.545195076518,5014.01771043014,3018.180697005438,5035.180505220561,2862.419309285535,4969.853084834293,2824.315159460101,4957.387864309393,3583.908045832639,4879.311495152493,3620.1496087417695,5101.455206563414,4456.289670164823,4968.0153251930205,3026.589509078019,5016.111740287813,1983.392244096123,4991.127924975217,3123.955636156366,5024.184488760233,3879.0295518904622,5032.254838406526,4977.470937285108,4963.98626329987,1655.69838566593,5040.10303262141,1618.6979544655017,4988.692340202586,2865.93432459933,5031.576273458974,4974.044771989545,5026.006323715567
4,1055.8236144333744,45087.58459194389,1003.5001087805534,43964.82128137201,1069.4945748476769,42385.62933043168,1118.0080399033882,46300.33734351524,1007.2211489777328,52824.80138131596,1074.6643310347347,46823.23719594221,1038.293199362735,43124.25681394469,949.2148609664335,43084.65353953129,1153.083810176467,42667.724162627805,987.290106335944,46518.93520572003,1059.2209181785083,46782.951626990165,1158.3439582512924,46274.25576800658,1140.5027092841665,45860.49911123661,1009.5741075627236,42338.76959983489,1123.7003734419925,41643.4053822072,1050.0965337244893,40543.737206385806,1063.781637914678,43130.26403130944,1076.5827907210196,43010.03729670069,1109.1509278170308,47987.58022911201,1027.1563866594136,47416.87846059464,1092.5768287696214,43958.390264769536,1103.683396545927,41128.70809731612,1058.816149684068,43226.077519801256,1065.5652308413155,42930.41634101806,1171.2961303929649,59974.36464544272,1143.6762704397324,55347.00221172084,1017.0997661715074,44427.64817543653,1090.6393081847557,41451.170920048455,1020.0372335515108,41801.11571154892,1084.3325560619269,40885.21619716408,1056.8598528802554,51851.813082083885,1106.238429842506,51687.207860416514,1063.8603552079385,50141.49882835441,1074.93539851114,41765.22516034204,1081.3315431954234,42234.27409234555,1062.8744860364366,40266.004869158,3482.159749053482,5028.677960863704,3191.429784635415,5032.167850711094,3378.618756907012,4936.671896018789,2231.884055826765,4934.471339750859,1890.3761806381467,5006.340234380497,3773.272409674414,5002.917930928978,3571.991312008906,5043.401033911925,3606.292956109364,4972.09829058982,2672.2741249096434,4983.391963148314,2961.864377608488,4897.823568377943,2716.213256478928,4943.313994802144,3317.034562328568,4957.838169774669,3676.4914875433305,5050.62110972733,4082.879241019026,5056.81867311641,2794.5072739496595,4968.697989500094,1944.4570359484085,5017.528656685897,3240.143854373777,5037.1172411382095,3738.107764906693,5013.494589689283,5037.075828153958,4991.462564340375,1580.1378590945794,5038.995562322552,1780.6442267022264,4898.202251315669,2918.2610439726404,4962.823972036073,4980.71725646524,4967.937709713612
5,1109.1117761080834,45354.68940382841,1135.166785531128,43945.72625219551,1074.050098252078,41814.31260934036,1015.4488610479572,45675.89363353848,1076.3297406983909,53551.01657976877,1019.3562512826434,47621.66563264163,1120.5538060599374,43656.80879210543,1053.9572145340526,42860.75185393095,1046.7513656834042,41847.58715950083,1098.8359141824924,45304.37951043039,1120.7624859445486,46763.069736710175,1141.2085373386908,46709.93837932794,1095.8150542476972,45221.885736713215,1152.8142017240002,41700.27176563881,1025.786546866722,40905.259232001976,1036.9032380946817,41036.59020364754,1090.0904153341878,42395.174445186894,1025.861309971816,42923.882003633,1030.7775849676714,48247.511634767536,1156.1649138557736,48209.32382415362,1232.4220046793826,44079.94015951866,1027.8045568629564,40582.85620401664,1103.331490357844,42952.7651231146,1011.9364179594515,43630.38715872555,1065.7427725078594,59940.09382119511,991.0702976514216,54786.09607627492,1074.8959550834352,44906.27781660687,1009.084729127444,40951.96158464726,1058.9804084528296,41721.50116382813,1006.7720092701292,41623.211047247794,1008.1812763698176,53276.82819316554,1031.969287894873,52029.71369540985,1159.3493589469435,49608.64986169528,1135.0809407511676,41453.07392747052,1084.994324341436,42526.42856573986,1044.6148829654994,40107.35283733182,3215.007103771467,4993.010995654768,3463.4756674156765,5036.606332512604,3370.835249366957,4989.177244311413,2117.9719992940154,4899.528048763422,2094.5099397769086,5007.307261711319,3331.76247522302,5023.908531476884,3944.352359363548,5014.194431902746,3506.206912085018,4972.292493867129,2946.6639901659228,5085.229584468014,2826.94885845688,4989.327345090927,2510.798692564897,4963.384538688714,3071.050524256856,4959.135443323641,3475.1204219897545,5005.859716257005,4321.173075816143,4970.333341982573,2803.00910548858,5035.750959327602,2204.928608800404,4999.980554515989,3181.044210203341,4990.990005358935,3596.343692401824,5040.052273652962,4941.269749043213,5040.936965381131,1539.7754264446464,4995.704032938471,1730.001079676219,5083.201249282864,2906.1145898094974,4952.797978577829,4949.366223463862,4996.406969735833
6,1029.9905208533437,45613.08770135486,1010.4567692113882,43832.74916279738,1026.2156135776845,42751.3873661866,1070.3531387332582,45922.794920332,1090.8038150949972,52723.02613281583,1037.9892281664286,46429.288804920245,1149.5759741446243,43838.90612854385,1033.1854820995482,42851.23519779348,1125.8696328777874,42224.22218230318,1115.093893473459,45817.353125533424,1059.4836333553858,45916.354990622975,1094.9628914187929,46030.61877120927,1056.9335173786694,44567.86790278568,1076.6974939344038,42001.90328396328,1093.121039069391,39986.26678714265,1020.9228399517232,39512.73784461983,1083.4843177757332,41659.69569337615,1134.71923486352,42843.918951010695,1080.0795269614318,47258.16216711773,985.0845567347616,48674.29041395029,1062.5527380568865,44433.43062781983,1086.2253734583512,40268.78067437511,1031.4443761604246,42927.230536656825,1010.6058005871002,42625.89781606064,1215.70982896337,59369.098772451485,1119.501196374521,54525.79275098582,1104.9241883961597,45223.28270942452,964.8099109370664,40809.07534134444,940.2652170804078,41617.91349207484,1197.525016526402,41484.73523013512,1006.7945686132446,52651.279626413816,1003.819601567553,52655.98254274287,1069.7424101070746,50906.37719654185,1051.8151421550256,41091.98259319232,1050.5258663427485,41477.32881344074,956.2894805776626,40120.52313554687,3058.027436943288,4924.725527193342,3172.355640146648,5027.674024263819,3501.2347468543658,4985.958360769286,2158.969485917477,4988.10433083692,1998.053809093518,5053.193472949282,3186.2954009204245,5007.142674163555,3664.835673438443,4971.188476420387,3611.288336359352,4989.432826553205,2801.645210523516,5047.800894274204,2764.0212691888773,4911.9872113706,2675.9857299118844,4861.079292076195,3335.423290444062,5038.875821680558,3624.966829624666,4929.729689079283,3886.704896262567,5036.962889199293,2422.757574881618,4963.129613193049,1940.4866746452624,5026.537879108367,3097.261280611662,5002.868948224241,3769.905739028312,5028.44327010578,5011.328460135735,5012.845129992367,1640.905725476268,4948.206637646187,1846.4029263451253,4958.293691434135,2888.9042499589727,5022.76295229741,4992.968505723056,5006.137580250558
7,1007.6283370073568,45930.42418266479,1053.1958442014788,43876.208350826106,1150.94411519875,41458.77162397019,1085.7978339131591,45684.377171966335,969.1645837478088,53286.36449189128,1050.762761609144,47979.29334680407,1050.3554451171124,43030.52515065924,1052.179497755534,41637.11588925783,1030.9983329677837,40876.984737117535,1051.725157107704,45900.2279333275,1095.0262913324616,46181.42241914373,1014.8675427500992,46870.475610452406,1104.802035566408,44787.83222329344,1113.2891086944985,42059.15825707934,1098.1784828389164,40142.2960780084,1153.773098228071,38597.26444028382,1127.1814806285238,41247.66058920359,1136.7234911859011,43174.43673446507,1138.5116949331257,46632.90891499306,1158.0495859721227,48465.89154825168,1026.4883202488245,43388.2029244962,1080.423092017479,39473.02456350702,1109.4609395487164,42247.04579922086,1127.8605811860707,43828.4600713141,1143.6293964858123,60472.80236692465,995.2629236419084,54741.94198398706,1042.2546896198933,44573.39394320512,1050.948204061284,39878.613067493854,1021.0836605800656,40678.99499678848,1137.6805293993327,41579.99852246927,1073.1113199491278,53070.67644957867,1039.5666629088385,52118.25767368576,1041.5202883769496,49823.95873284226,1081.7287371079883,41813.759327176114,988.0127027511536,42306.34144899262,1107.8591504155263,40154.6586430285,3013.1661298391423,4995.409908813136,3101.845621015919,5049.087579385655,3105.083835619456,4966.08589696691,1995.7149845600925,5003.5572082381,1911.825340835137,5033.114626791463,3537.132980094098,5081.909981639976,3598.469340888531,5067.680990540355,3504.0630042829093,5075.322800062468,2724.0953999985218,5037.940707854061,2832.146834608932,4977.453697064255,2730.0360389428006,4998.318329128513,3130.8495252868747,4959.395309590837,3460.257894550796,5018.891273939939,3516.110461965964,5078.689547746935,3031.6403136084214,5112.057764415422,1930.9432198673608,5033.625231462017,3087.741392679989,5016.235567631785,3547.577746517912,4922.303323457095,4955.944283264836,4960.6715759834415,1492.0180284439025,4974.828859978982,1815.1740223476515,5031.8558613496525,2773.070145551721,4882.479174479561,4973.684643375199,4946.083765251903
8,1042.5354819662375,46606.969960736365,1124.795384632847,43467.01916888524,1086.138742606912,41357.064455325766,1120.0454590568363,45486.32212534608,1122.7341728519727,53181.28146009262,1165.631104845594,48414.1250250011,969.3664013668764,43676.43580772903,1103.5973317444766,42563.75402379298,1157.6290656176625,41000.05529968047,1118.1268595709626,46328.05924949879,1072.0595983499552,45198.92891984004,1092.240002745398,46820.67594503169,1078.8066936400571,45717.34195935936,1092.6272720122474,40566.09119048898,998.082231791164,39461.60438382141,1079.494306706437,38331.51812814144,1111.284392570082,41819.783183814056,1045.0082322091491,42870.98283539652,1126.4935666392944,46887.28102742653,1059.828262262014,47099.72362375163,1045.018311702806,43031.67183609208,983.0819271899948,40088.398119031655,1124.1088358155512,41999.99134064922,1162.60939359133,42580.617449542064,1060.114340817655,59664.33660842596,1154.724224332791,54680.0262219625,1024.01489078511,43777.95084601466,1031.306707146946,40498.0324728388,1139.1670919002784,40205.70418510474,1178.1915412973856,41012.05847185253,1033.324385267753,53632.06275713244,1072.4302089454984,52444.43886770737,1143.7476747944734,50738.949324796566,998.995574507822,41121.53515232717,998.8250454583172,41409.89619192633,1048.4554456084302,40256.7459104914,3053.741375817756,5031.385202074389,3190.1140642552023,5001.972707469197,3531.411377716556,4969.819066291966,2010.549434890214,4966.112090739818,1938.2302342880528,4986.886391876451,3483.2939937867977,5042.007166276729,3212.3331933969507,5075.59785746716,3343.878294196806,5053.159677924402,2646.7138127335256,5014.337054908733,2863.86474525476,4981.43261899365,2916.002170411742,4985.602765415417,2832.119142985961,5083.384845280123,3361.378167339384,4987.343910270325,4086.557162525925,4997.480789592751,2450.8781491066807,5022.267146717903,2016.0957651384583,4914.988667945545,2896.6978235799625,5013.062724133587,3527.6764218730827,4976.905117316352,4953.437765082198,5015.161609694284,1582.0280826656467,5062.476811457298,1802.828897246516,5019.016375480597,2577.1692782939253,4991.014635915434,5046.397986836426,5099.664001689537
9,1139.6132922235215,46186.92846255565,960.3221940380884,44672.09219865495,1097.729000853302,41645.09993479344,1063.3095772997528,45051.10815673539,1080.5095111289909,52410.42922289692,1026.2308190195758,47859.76013205612,1169.9573233710428,43384.689066217965,1123.4997083245985,41540.12175827319,1074.7970042411837,40232.317201059486,1085.528256301125,44484.05220666061,1132.0937051513074,44919.1418146003,1054.4461094920996,46669.2380998216,1066.4402663752169,44656.57483742686,1076.846400652729,40682.035037496345,1024.533714970881,39130.57167218138,1119.3638354181562,37909.149443612594,1091.5342555324814,40961.74598795173,1075.0205644308066,42247.26820693496,1105.5727402960138,47350.07771153629,1087.899798311859,46412.74257857977,1045.2652341157975,42779.15446389941,1086.4746732422184,39115.12877381663,1056.0546669784435,42114.75788858089,1080.4209370603126,42560.0288268509,1117.2331816293467,60173.98136261937,1093.445236582595,54440.79001530416,1024.2767787334208,43485.267155715366,1039.3498851773254,39379.6869397578,1118.7989572436954,40059.0953364733,1065.7237275635666,40791.87922400586,1002.0081105887696,52205.72619605476,1119.0278460409402,52532.46931818487,1074.076696628896,50194.08706324716,1127.480362719656,41243.02407762525,1026.4766680101638,41763.087297147744,1038.3258952892504,40322.70237805983,2869.280821171228,4982.390194364856,2987.4273982401573,4993.695933103189,3062.526018625849,4930.552220165106,1848.9282418651544,5049.212034811722,1988.2913835877264,4994.532207500447,3242.438594314261,4898.593009772698,3104.021184453929,4993.771863419553,3385.67145814984,5023.368221313117,2613.598694208572,4997.19078527372,2747.5231869803133,4950.580803578517,2787.105539124837,4985.06916603078,2965.8371085401222,5101.401101982492,3524.53879161467,4982.096751127664,3405.592829375411,4964.400740328405,2680.236012781186,4975.552569296831,1920.3364176182647,4927.597312044119,2908.8913362383573,5090.902893407906,3650.608701088706,4992.3526732382425,4994.412752787094,4939.5064131036015,1682.5959967761542,4944.63872483938,1775.9503757390469,5045.69885549611,2711.172799714827,4985.748599243136,5032.405185976469,4941.757730979149
