id,x,y,porosity,permeability,thickness
injector-1,150.0,-150.0,0.269052185037361,8.36452006862451,50.9815118694336
injector-2,390.0,-150.0,0.280716996419333,9.5430326965612,43.6843033744096
injector-3,630.0,-150.0,0.301362097479192,12.0504375398773,40.173269573108
injector-4,870.0,-150.0,0.277927991334308,9.24696667024743,43.9150614419626
injector-5,1110.0,-150.0,0.257987965971409,7.38147352711534,48.4396888767346
injector-6,1350.0,-150.0,0.269829992503512,8.43836174239535,47.6696196786562
injector-7,150.0,-390.0,0.291728975035117,10.8075686112318,59.1273544064264
injector-8,390.0,-390.0,0.279253414312844,9.3865034080389,54.1813606870165
injector-9,630.0,-390.0,0.287950848934311,10.3558736492266,47.4913470114863
injector-10,870.0,-390.0,0.260240063318225,7.57173309378434,43.8066840362201
injector-11,1110.0,-390.0,0.284230453335717,9.9295324347386,41.5995831849903
injector-12,1350.0,-390.0,0.274617482175809,8.90743941330288,40.6672997632578
injector-13,150.0,-630.0,0.298413188804981,11.6555015153513,62.3886908686082
injector-14,390.0,-630.0,0.295757964375973,11.3109837350776,59.7463149721494
injector-15,630.0,-630.0,0.293437791275898,11.0182865873386,54.2216487504363
injector-16,870.0,-630.0,0.309172760340627,13.1623628805657,48.1306351182474
injector-17,1110.0,-630.0,0.300862700856986,11.982626245387,40.2342056824835
injector-18,1350.0,-630.0,0.28654050858946,10.1921418364968,37.6584357049016
injector-19,150.0,-870.0,0.282632983290965,9.7518984542671,59.506096260631
injector-20,390.0,-870.0,0.278174732194314,9.27278477712751,57.2697388012551
injector-21,630.0,-870.0,0.283085033311421,9.80184020966255,54.9397782654838
injector-22,870.0,-870.0,0.294524227847805,11.1543888891898,51.8073133417344
injector-23,1110.0,-870.0,0.272750093666551,8.72144841319362,42.9646309462212
injector-24,1350.0,-870.0,0.285113984870689,10.0291644875651,38.7678987244213
injector-25,150.0,-1110.0,0.258327018017811,7.40980832370476,55.405380204199
injector-26,390.0,-1110.0,0.278802092844733,9.33875473440619,56.1735583256476
injector-27,630.0,-1110.0,0.298064307622989,11.6096418202582,55.7564857000659
injector-28,870.0,-1110.0,0.308768704960489,13.1024028123726,53.4082851151121
injector-29,1110.0,-1110.0,0.289089633555229,10.4899969043147,45.8010742749522
injector-30,1350.0,-1110.0,0.288419523498461,10.4108640765978,41.306993008413
injector-31,150.0,-1350.0,0.263565842618293,7.86170331504683,52.5696144239369
injector-32,390.0,-1350.0,0.263630203529732,7.86742304092718,56.3472075700365
injector-33,630.0,-1350.0,0.268700572886318,8.3313519484334,56.5794844581974
injector-34,870.0,-1350.0,0.305108676408659,12.5715624090881,53.4723776222963
injector-35,1110.0,-1350.0,0.281936279265956,9.67542556341462,47.9821105038374
injector-36,1350.0,-1350.0,0.305148794829621,12.5772628700403,44.277227543794
producer-1,270.0,-270.0,0.277807538918448,9.23438907188584,52.4629744897183
producer-2,510.0,-270.0,0.280269184572308,9.49486431294428,45.3251765285001
producer-3,750.0,-270.0,0.289427405138635,10.5301118296838,42.6483146253162
producer-4,990.0,-270.0,0.25169006505221,6.87441812230991,44.2264539823745
producer-5,1230.0,-270.0,0.264578634570035,7.95219378793319,44.7265920906004
producer-6,270.0,-510.0,0.293312610875995,11.0027118147034,60.8642925925343
producer-7,510.0,-510.0,0.290209646622516,10.6236035433686,54.8516967550285
producer-8,750.0,-510.0,0.29586414032959,11.3245626650431,48.492055516231
producer-9,990.0,-510.0,0.28846087095017,10.4157294416285,42.4133700599215
producer-10,1230.0,-510.0,0.289750338581714,10.5686079615462,38.4070926393163
producer-11,270.0,-750.0,0.285023127299952,10.0188729231981,60.9083700623929
producer-12,510.0,-750.0,0.281271734383172,9.60304145623907,56.7624173631825
producer-13,750.0,-750.0,0.288456090341424,10.415166789968,53.261852840065
producer-14,990.0,-750.0,0.303824261026844,12.3904178237168,45.9005975229023
producer-15,1230.0,-750.0,0.284820263551905,9.99593236019232,38.5188747322108
producer-16,270.0,-990.0,0.256641281158431,7.26999602818696,57.1856962656803
producer-17,510.0,-990.0,0.301545039331631,12.0753744882002,55.3201109400668
producer-18,750.0,-990.0,0.306841377951855,12.8201331683043,54.6178225602821
producer-19,990.0,-990.0,0.292110717570232,10.8542898168298,48.9382396251048
producer-20,1230.0,-990.0,0.275948926068997,9.04246787984376,41.004769465496
producer-21,270.0,-1230.0,0.261820424644847,7.70816430594546,55.4521946878026
producer-22,510.0,-1230.0,0.27815143071324,9.27034351184779,56.8497960530023
producer-23,750.0,-1230.0,0.294549801256775,11.1576127449438,55.7474799716679
producer-24,990.0,-1230.0,0.2938751389059,11.0728740458567,50.7513378018854
producer-25,1230.0,-1230.0,0.298472204635773,11.6632769155773,44.2124642598238
