id,x,y,porosity,permeability,thickness
injector-1,150.0,-150.0,0.284843134290212,9.99851603623023,44.7165666989046
injector-2,390.0,-150.0,0.264918595461847,7.98280135494487,44.8935852149188
injector-3,630.0,-150.0,0.277348678888887,9.18663159289387,48.7157545532375
injector-4,870.0,-150.0,0.278067146907405,9.26151857487269,54.1895282089207
injector-5,1110.0,-150.0,0.267967984061094,8.26266758865188,59.3880797412566
injector-6,1350.0,-150.0,0.26039634831662,7.58511674393286,60.626309379084
injector-7,150.0,-390.0,0.279647804602422,9.42842874860794,46.8384321103757
injector-8,390.0,-390.0,0.27375299729279,8.82084912035891,48.3779164847769
injector-9,630.0,-390.0,0.267987664362556,8.26450530620289,51.3635561113359
injector-10,870.0,-390.0,0.281620411551951,9.64095257585112,55.8900727234815
injector-11,1110.0,-390.0,0.270561339119711,8.50838714697582,61.186032461752
injector-12,1350.0,-390.0,0.27665159783644,9.11455260619093,62.1245273262642
injector-13,150.0,-630.0,0.271348768573383,8.58443219533653,46.3173945527303
injector-14,390.0,-630.0,0.285887129047311,10.1171684407183,49.147271181713
injector-15,630.0,-630.0,0.273718917436763,8.81745284442883,50.8266964014219
injector-16,870.0,-630.0,0.28138938899252,9.61581716261868,51.4896430792645
injector-17,1110.0,-630.0,0.270843845652317,8.53559207428675,54.0754382562974
injector-18,1350.0,-630.0,0.271093374709667,8.55969366184032,56.0694254407249
injector-19,150.0,-870.0,0.270781458367855,8.5295768046053,43.4155676494809
injector-20,390.0,-870.0,0.273540303430553,8.79967418961258,47.6658778317296
injector-21,630.0,-870.0,0.275615799562262,9.00849303738519,49.7195809524236
injector-22,870.0,-870.0,0.281033469631127,9.57722108202387,45.6860531436998
injector-23,1110.0,-870.0,0.253677932600054,7.03058492514044,42.7714332403918
injector-24,1350.0,-870.0,0.256808731509905,7.28376525737903,45.2930285127374
injector-25,150.0,-1110.0,0.26326676060516,7.83517853940277,46.9393174366305
injector-26,390.0,-1110.0,0.271753099887254,8.6237437216849,50.4667897009333
injector-27,630.0,-1110.0,0.274841407525024,8.93000694995567,51.737580708067
injector-28,870.0,-1110.0,0.290559373853516,10.6656702176278,44.8919280191016
injector-29,1110.0,-1110.0,0.295733316595451,11.3078338394684,38.1932563124882
injector-30,1350.0,-1110.0,0.277338210269105,9.18554492087789,39.603742613776
injector-31,150.0,-1350.0,0.279137207633664,9.37418574657915,54.8812830675105
injector-32,390.0,-1350.0,0.284541015010265,9.96443982407365,54.4656914822052
injector-33,630.0,-1350.0,0.255148086158429,7.14835772645744,52.6356421314846
injector-34,870.0,-1350.0,0.286983034452526,10.2432357144743,46.7914620124792
injector-35,1110.0,-1350.0,0.295390553697626,11.2641208126048,41.4792350640273
injector-36,1350.0,-1350.0,0.292619287776155,10.9168473016949,41.7167373533086
producer-1,270.0,-270.0,0.273620103908534,8.80761283412511,45.3973608319005
producer-2,510.0,-270.0,0.274530166114941,8.89865503116678,47.8743939114797
producer-3,750.0,-270.0,0.276076221149384,9.05548423612177,52.4283415667753
producer-4,990.0,-270.0,0.274436660582756,8.88925756651947,58.3863747064708
producer-5,1230.0,-270.0,0.271010347950965,8.55166670297649,62.0206854037489
producer-6,270.0,-510.0,0.276127734179332,9.06075694295323,48.0694486200352
producer-7,510.0,-510.0,0.277495718488656,9.20190830541981,50.7835271553329
producer-8,750.0,-510.0,0.265361734703144,8.0228752713989,52.883249867199
producer-9,990.0,-510.0,0.274761196708239,8.92191661736615,56.7905571639199
producer-10,1230.0,-510.0,0.273453829652071,8.79107975517262,59.955933331473
producer-11,270.0,-750.0,0.266622475182238,8.13799013760968,45.8851144503409
producer-12,510.0,-750.0,0.29009103459749,10.6093740969136,49.6414434585066
producer-13,750.0,-750.0,0.280614868083291,9.53202591020873,49.028615466047
producer-14,990.0,-750.0,0.272019429024341,8.64973613713354,47.7626486578611
producer-15,1230.0,-750.0,0.256554473736564,7.26286821206328,48.9875399367559
producer-16,270.0,-990.0,0.260374667879535,7.5832587018383,45.7497839463866
producer-17,510.0,-990.0,0.277402676927014,9.19223878234933,50.7349168417114
producer-18,750.0,-990.0,0.277417572770894,9.19378617811487,48.3853843588873
producer-19,990.0,-990.0,0.278934307782211,9.35271753068746,41.4598160426756
producer-20,1230.0,-990.0,0.259129826149806,7.47733394224689,39.257463418769
producer-21,270.0,-1230.0,0.267446064650812,8.21408035915146,51.5528318225496
producer-22,510.0,-1230.0,0.276714423649903,9.12102561337029,53.3953768171886
producer-23,750.0,-1230.0,0.265050106835678,7.99467324369673,49.640197238157
producer-24,990.0,-1230.0,0.312135102547513,13.6104234170801,41.8282895346605
producer-25,1230.0,-1230.0,0.289145402186874,10.496609632057,38.3417938185849
