timestep,injector-1-production,injector-1-pressure,injector-2-production,injector-2-pressure,injector-3-production,injector-3-pressure,injector-4-production,injector-4-pressure,injector-5-production,injector-5-pressure,injector-6-production,injector-6-pressure,injector-7-production,injector-7-pressure,injector-8-production,injector-8-pressure,injector-9-production,injector-9-pressure,injector-10-production,injector-10-pressure,injector-11-production,injector-11-pressure,injector-12-production,injector-12-pressure,injector-13-production,injector-13-pressure,injector-14-production,injector-14-pressure,injector-15-production,injector-15-pressure,injector-16-production,injector-16-pressure,injector-17-production,injector-17-pressure,injector-18-production,injector-18-pressure,injector-19-production,injector-19-pressure,injector-20-production,injector-20-pressure,injector-21-production,injector-21-pressure,injector-22-production,injector-22-pressure,injector-23-production,injector-23-pressure,injector-24-production,injector-24-pressure,injector-25-production,injector-25-pressure,injector-26-production,injector-26-pressure,injector-27-production,injector-27-pressure,injector-28-production,injector-28-pressure,injector-29-production,injector-29-pressure,injector-30-production,injector-30-pressure,injector-31-production,injector-31-pressure,injector-32-production,injector-32-pressure,injector-33-production,injector-33-pressure,injector-34-production,injector-34-pressure,injector-35-production,injector-35-pressure,injector-36-production,injector-36-pressure,producer-1-production,producer-1-pressure,producer-2-production,producer-2-pressure,producer-3-production,producer-3-pressure,producer-4-production,producer-4-pressure,producer-5-production,producer-5-pressure,producer-6-production,producer-6-pressure,producer-7-production,producer-7-pressure,producer-8-production,producer-8-pressure,producer-9-production,producer-9-pressure,producer-10-production,producer-10-pressure,producer-11-production,producer-11-pressure,producer-12-production,producer-12-pressure,producer-13-production,producer-13-pressure,producer-14-production,producer-14-pressure,producer-15-production,producer-15-pressure,producer-16-production,producer-16-pressure,producer-17-production,producer-17-pressure,producer-18-production,producer-18-pressure,producer-19-pressure,producer-20-pressure,producer-21-production,producer-21-pressure,producer-22-production,producer-22-pressure,producer-23-production,producer-23-pressure,producer-24-pressure,producer-25-pressure
0,1020.0167816628228,39920.38042042632,1099.3546923662464,42154.94494014402,948.2383354903416,41043.14359019456,1027.15935358613,43247.11071796978,1066.2083565372986,46629.33153504369,1042.7187417231755,44302.10459733744,996.9967823414404,41932.66092260415,1083.18186984877,40807.63814303317,1181.0975141308843,41304.15839951068,1065.1050419816409,39981.42929561369,1049.8112952591566,44122.99149181659,1097.7704721227758,41535.21889965164,1070.0370642255698,46779.18750290128,1105.9989044215854,41720.58625950821,1070.2675318952663,41665.18511381731,1007.1764106769716,41081.026451570826,1003.950792775598,43258.55478601487,1067.577635139587,40152.0089232895,1051.10988018135,46319.92330151468,1143.0861820073214,45737.497348557285,1105.018968138039,42609.90471676463,976.1329591716044,40293.011780941495,1015.0408614478946,42413.64421611011,1055.3871828643,39726.763920540514,1049.1093908870298,54783.6590452015,1104.0681558982833,53066.73266621904,1117.3856733997266,46099.044982652405,1106.9073447222147,41301.71521267288,1060.9416435076976,39111.470020366905,1112.2788533010698,38011.78598883009,946.8203380022248,45196.562782706365,1052.652222797331,45276.58486837498,1004.2639762004096,47251.38532109233,1004.9069233292864,40608.319288472594,1100.5708861266587,38501.544620404566,1069.1537818142965,37439.79781463739,5732.355575799727,4943.48550881899,5909.356948670808,4957.3355244597415,6073.559387042778,4961.50161284973,4939.687349556451,4984.870456247037,3571.432710017223,4959.939761238025,4562.770077448767,4982.606861986662,6467.013443697177,5081.955454121287,4777.360833603922,4929.706871536917,4951.692968173353,5076.624400828218,4964.600251773853,5056.540356101707,3398.3472331670546,5072.001152231415,5796.038432670453,5062.904113651424,6566.299919858079,5033.9116034745775,5481.632794173309,4937.417321278558,3950.3357053534833,5018.630107870852,2987.2018289604257,5103.439775114189,3287.93202819634,5054.401147530308,4644.886511002418,4961.671232066969,5018.624752471373,5027.724634956438,2073.423284940688,4941.128405419355,2714.95107898514,4965.879567015183,3079.940506898131,4957.7402219315845,5015.371138244291,5021.5220668715765
1,1097.1314665630598,43778.58777789959,1091.3023142835582,46221.58839734518,1065.3237168457,44109.87322101962,1064.1327497592822,45958.019054101525,1028.7171550797812,50455.43994796005,1083.4234529773578,46352.94109440112,1239.5859660286171,45532.95707979421,1036.9328920431003,44737.21299006953,1032.2963251352687,43953.82320383357,1063.9377194689237,43500.85531661579,1122.280030009442,45895.16213892421,1093.0302693865756,44003.46088628463,1105.5029833439378,50298.63272359385,1238.0882219642629,44524.38280362552,1168.6703157459574,44427.3003043889,1074.9505041873665,43047.052281344186,1111.4789283135285,46162.1896849451,1077.7206240677522,42295.51120946918,1055.062068695385,50771.704290255264,1080.7488500059155,50359.461428513816,1089.4882082066797,46252.80369280434,1083.9602720590217,43297.82034801549,1085.5663908317622,47341.2865405898,1177.4678601128887,44858.94217691061,1048.68224734958,58902.55150499143,1086.68762627284,57302.12392729981,1119.3683079198097,49565.76312532632,996.7262488559744,44304.63682478048,1040.6714798483645,43096.14976307645,1107.018235069717,42952.30308069327,1132.9236596076644,48501.07734367136,1061.5051582973886,47632.809792065935,1102.7346934803593,52464.24851310672,1025.897183760673,44737.56341483185,1112.353562997818,41091.90060443765,1084.416639327579,40096.47683372053,3251.824122850808,5028.817515166482,3399.85694465634,5017.791092452924,3756.50233295054,5026.56234276475,3244.2363978602307,4991.094339297439,2482.4229595683123,5033.3454465996765,2756.0027937187715,4956.328606704043,3335.2461576916367,5062.035077354001,3241.014495266891,5009.969374142808,3180.169253528232,5066.8217976169335,3007.8661478013305,5004.568347808505,2126.530980410427,4951.67492213115,3789.2485338982665,5067.5301216223015,3429.352925179712,4963.990034312833,3348.233087318072,5091.654296372844,2282.451416081268,4978.6907968864725,2134.9976053163955,4957.2227858120095,2430.894179069639,5041.775820549622,2791.894488716282,4960.0374491447255,5079.759612133897,5019.635839919253,1769.980251369452,5016.275620184333,1886.750640336259,4929.339931248976,1984.9176170251576,5047.902164153791,5086.769822581198,5069.361553608711
2,977.348110252591,43510.97716688964,1100.659840753273,46371.63670112555,1036.6696396432146,43859.53779488421,1090.3912149437742,45225.16501782697,1155.0989489618926,50354.47407912573,1078.861057096609,47703.75825996347,1153.4992275522,45979.1758695952,1125.0359408018448,44402.943530752695,1054.1724023947138,44832.03372681975,1010.455961870744,43396.17422020395,1079.335383995277,46485.695072199866,995.5193755517232,44206.35135034459,1069.5716701817234,51201.94909267047,1157.2468941855004,45375.36424880643,1102.7196743341744,44796.5582621834,1130.3312747749492,43223.17478077322,1079.786291672492,47031.7507906186,1138.0613314200302,43714.34077051091,1111.282539815249,50816.91360359568,991.2506550798772,49807.84910061395,1096.0890058394448,46568.13619920007,1135.590723458741,43515.503254903015,1032.0828515294286,47174.19303199539,1115.040185321854,45972.80933341736,1052.7333912679098,58634.534121969926,1081.0439937761507,58260.4850487877,1051.7460592530963,49225.83885707314,1125.2267172967388,45627.99821794925,1047.467543172385,42934.25150623218,1034.1234985403396,43209.08320603325,1081.365321147703,49218.37037650664,1139.7878403417355,48235.57264022794,1073.927302837999,52867.94325943505,1068.4244838359134,44645.13049288262,1042.181455738763,41121.62069815214,975.6705249848172,41597.08349160894,3042.002095289938,4998.785628225805,3066.624205492746,4955.336207766478,3313.7205505846573,5051.7515617471845,3012.75393869956,4950.152843272448,2110.565921192786,4948.888498565637,2807.3784840076523,5066.443318778105,3257.385890003512,5024.707256486062,3119.8167397543693,4977.564322071364,2897.041905046563,5030.903282745897,2957.8340681547,5012.688433722053,2262.1075569038208,5012.608876918339,3218.9952568539625,4958.675424759932,3192.980106684039,4993.4332285137925,3171.8170519914743,4954.568480990442,2325.055101666656,4917.909361856428,1853.4261900215224,5102.348839348803,2495.928504220995,4978.213815264617,3019.596036646137,5044.394223199453,4917.3488238481405,5021.87970383559,1655.661074290371,4984.798015602442,1948.0327512900767,4933.736943975052,2297.207631739645,5047.2166405589805,5020.389038771937,5045.10171537903
3,1037.353965571705,44235.05721043004,1084.0227316620455,46399.54768467466,1076.324507204978,44237.86005137255,1028.4869630084067,46155.42478756618,1171.737443671534,49637.60187683004,1143.5471537172273,48417.000351682414,1092.1543216944413,45209.77697747728,1123.22817311507,44883.84109174298,1147.6358153468327,45724.68217016414,1138.391758215772,43757.98900060098,1077.65396497009,46448.89953348627,968.0161202202931,44543.5806259494,1056.272465048527,49873.72234090736,1025.166342256747,44497.933735140105,1000.8997294542496,44018.12815674345,1120.3170136371866,43572.88689220553,1011.5122543844388,46780.440988378185,1086.766066537203,43941.69008762131,1091.1508169302026,50221.38022251457,1144.5620073708235,50207.257656082,1054.5285441820797,45541.21238618728,1068.5328897619202,43627.68783837322,1126.6447793770078,47172.86263518763,1164.890417452454,45972.741995322656,1068.5762820084178,59027.43865023838,1131.9662826844576,56340.83403974464,1113.6813900804773,49565.07356898768,1029.7395012535317,44499.94772920223,1171.1843284696129,42700.32380950483,997.8817825754388,43112.82003512844,1102.7046954761329,49039.15090453313,1116.322054832347,47222.387649134456,1109.6553899127036,52418.50323568998,1204.0426414261206,43948.3771089536,1015.8414274169904,41354.63982969686,1101.2490698554764,41189.93754913518,2768.70678264016,5112.655326699513,2715.359307554071,5042.281362945738,3353.6751829702416,4962.945463815237,2872.037421162179,5005.918719068854,2210.2890036934346,5036.538884468497,2796.41821334707,4955.284002966468,3287.351886441885,4956.135241570373,2798.399030242932,5031.585319819043,3197.1020554075785,4923.862628171654,2941.115739768162,4995.252161941805,2160.697172808657,4987.32826675035,3055.745191074081,5042.150043076411,3131.316828955208,4968.131165251672,3162.1179316436865,5054.19007265868,2434.985487134825,5034.265698765386,1859.3910392726848,5027.100693357583,2295.783841165759,5033.040550260825,2630.4937005430056,4967.994283818969,5010.725947865164,4972.086338204153,1491.0430572160824,4969.87871703478,1876.547476204376,5010.502717794404,2206.7476285160487,5041.956893542635,4961.498457100075,5050.396966014422
4,1032.5977688027856,44138.9079445553,1017.5638219505104,45868.97515233761,1112.8362053343244,44468.96423789659,1039.7847525977515,46184.10273270121,1079.2527703443022,50863.420763564936,1089.5472212839306,47369.54532678019,1084.4312160055183,45601.78158723719,1047.346586481773,44714.98661072328,1059.979266197182,44660.3722871497,1060.5047157404097,42565.600917822376,1078.2087100145638,46513.97241864153,1039.3717988551382,44464.86950991485,1137.6711255098792,51140.86154577175,1040.7086446998676,44610.84578738785,1030.7308848067926,44133.99289576995,1038.2698546843858,43792.15888336884,1093.5246013408955,46632.09864551448,1093.1452819269653,43070.21934400792,1024.3499613792244,51776.42112693407,1115.7418642206317,50223.45866490367,1081.3347151721273,45919.439383894605,1069.154345028248,43441.23172651397,1028.9422485449086,47455.23422559908,1066.6985713756155,46413.72850100671,1031.1947566468878,60042.50099078735,1041.6853326517771,57075.07793714502,1078.814345344877,50126.88472907789,1080.5647506893467,44858.62714055267,1161.4058506834333,42664.41101425912,1085.898506189969,43021.00456434097,1018.977484756741,49704.47319437128,1009.9242104134186,49172.357838635966,1061.8938097696034,52271.16976163583,1152.1671283420153,44444.12974249805,1095.665075505428,40637.23506091164,973.3546315320748,41861.66781597551,3008.0748680086563,5003.9159150370615,3066.7364882250104,4919.504566922166,3221.7254416635883,5034.645152447714,3050.528429490539,5020.990210359325,2333.1645268532043,5072.109419020915,2724.2046125905285,5032.411129268483,3292.583618096542,5046.240490284429,2998.664952369257,4923.474947929537,2761.635720721906,4978.183297083869,3061.8739433966352,4981.939409021801,2075.760371593552,5038.926995077205,3146.2738280743424,4930.148734542758,3216.3892539796725,4958.366550220486,3361.7305999042505,5005.134146869893,2310.0988552739,4998.987475592609,1996.2255300173529,4945.28201053537,2451.5418409078075,4975.94499897215,2890.7532742002645,4989.384407645844,5047.221430138949,5073.185028326808,1641.182362816534,5015.178436562228,2105.148742481214,5096.103674787236,2087.768500420209,4932.966025781988,4982.462085560289,4998.613497591077
5,1078.4788589877865,44525.73493125971,1041.916987580766,45179.30759029896,1121.3697935227292,44739.52622394518,1134.5269745573262,45991.21251212237,997.9221342694036,50790.80484638328,1188.4107405137088,48523.646429501365,1040.7053143387332,46121.52611908864,1149.976359042759,44642.29582938776,1000.6316850349712,43500.02480196123,1110.0491947023374,43121.41576296776,1136.3780625620684,45508.67380359463,1037.0947813524062,44775.81160613817,1081.9482859959592,50300.80854971916,986.8372080801006,44619.31827783194,1200.440090137602,43782.66285194466,1099.3107943236423,42771.0938270051,1089.9523209827369,45909.20628501836,1021.9514275282849,43768.21260310905,1097.995360427819,51869.421637347645,1125.0811600471995,49761.08362645036,1045.869976557108,45878.19230191201,1044.2166035770863,42819.26337399164,1127.000106885847,47586.71813010334,1089.1704568126345,46255.877941161,1067.8174937008173,59489.32466036156,1102.751840451087,57706.04552955828,1049.2730436278384,50130.07792166727,1144.9673910024728,43910.40249736459,1020.8583142819648,41405.23462903687,1090.204768640068,42777.590243074505,1085.040005356222,49508.66371807749,991.0950844416404,46938.87330857809,1065.1623961618398,53202.162858971744,1095.2599659216153,43506.92178773046,1002.2178005035262,41422.14295405579,1111.8360120822783,41400.947832710684,2750.557964132916,4935.897569929853,2863.086794848728,5023.543316407942,2953.84511204662,4995.977523907108,2896.3809912912075,5081.360762479199,2403.405911762334,4971.34305893357,2687.6124512405418,4968.884443961144,3323.13498011022,5048.037841485894,2737.6975349738564,5039.732833477327,2926.5750012012445,4985.525357478271,2797.506182838269,5016.002484328921,1998.492684718589,5013.7643532194425,2920.15359622726,5011.130384798481,3339.836657032201,5014.792259985128,3035.013318858464,5070.498445666905,2314.570449373066,5026.17989275296,1999.1308025118376,4982.664472966199,2107.8282897366585,5061.282579780169,2758.048736221477,4886.805710020799,4998.20297709072,4987.654537707946,1520.3922792534838,4923.272878585597,1905.958261562277,4978.420660893004,2011.7449544566089,5044.999083324298,5087.786610647824,5137.005009156021
6,1113.3295116902573,44343.27636760209,1061.232225544866,46402.151516276674,1062.13863017056,44446.04726087484,1025.800143143925,46585.642759089234,1080.899553768489,50512.11293743824,1112.0754521968236,47989.1090062861,1002.0543140616954,45959.88925098816,1035.9631495068554,44475.63963770112,1087.1844080847793,43426.02660374189,1098.2783164170928,42881.573997615305,1083.97245952339,45124.55800559528,1104.3171482179146,44674.02408104097,1112.702592291247,50779.39012987104,1091.1005853396246,43467.56551271112,1036.7380438961536,43640.003977051165,1138.5380790234055,42489.26776643591,1103.750514254367,45588.60899558176,1036.5713885918908,43202.20047823024,1117.5980101175346,50983.13287734668,1069.1411704604986,50023.45719875223,1005.0823933928248,45165.86568712382,1166.045975039919,43043.05408404566,1155.6984991554011,46073.65662895426,1145.9326547595226,45467.045699105765,1016.2791540899212,59942.57793292372,1098.486834159664,57564.64879098551,965.9465704312807,49449.33355305233,1061.6277557153956,44037.25247818703,1073.7314344412196,41873.73798929648,1067.832058160904,43296.95361517435,1041.365174170459,49199.42515051847,1108.5535180761856,49192.09214087728,1168.189990560086,54070.77815219649,1128.2113790623484,43833.39111622951,1011.5024932814332,40742.86993864354,1111.405474776725,41336.496156841786,3155.331446212407,4907.241239380331,2864.2509933890883,4980.34166618255,3121.0430195494523,5025.398527689044,2877.586777975818,5058.441839375377,2461.026956433805,4919.538314308692,2788.3351556606044,5044.170237259741,3052.6352811305883,4992.845515865552,2673.953691988946,4907.707357063403,2858.2691146832826,4938.128651463889,2616.188188817642,4983.718558672188,2035.234141787616,4975.957029230797,2890.044099581984,5018.773358454766,3328.734490670477,5011.179407057663,2991.590008511987,4994.773857209488,2247.690356991623,4989.738661423197,2000.137557028516,5128.397092278698,2359.58623061594,5009.190496042929,2721.53390223002,4918.907742883278,5054.817198140755,4940.60925073183,1665.246532037477,4993.791947880953,1846.9638322832848,4979.962014329305,1918.5184743912544,4995.323004593083,4978.578447173076,5020.833102581883
7,1074.349699748138,43762.44048015557,1067.8215818564922,45702.556399724366,1043.494400019802,43455.633780117765,1048.348973858553,45337.700063495126,1126.3833475562362,50769.96432660416,988.634015118995,49042.39303635356,1213.0434841760134,45007.84004721665,1026.3521581173648,43765.50902907507,1028.193763488226,43798.31189171856,1042.5614613326743,42243.01502996539,1015.2969419327986,45061.59004368788,1154.814833994483,44652.4751221897,1113.605158480808,49685.88181824255,1135.9917855530348,43831.43764618542,1230.644824909507,43132.40112726851,1060.7749672285136,43383.17927222685,1078.985276224103,45443.04263063789,1134.6004506774811,42974.88489359809,1078.8517075476557,51676.16806635952,1045.5684477607629,49038.83789876133,1099.4075872302658,44743.17905489617,1065.0304703288846,43134.34291176016,1154.9554703769288,46934.96170826598,1096.2788086291682,46145.85406308084,970.926466799372,59737.746177680885,1097.973149302465,56780.91472878947,1090.802667307098,48173.9416217707,1028.3652798187395,43793.215704071954,1131.3205425966198,41854.21387793438,1033.5165225298172,42440.16984714093,1045.5512749834102,49048.326023821726,982.3780394556138,47939.14539968723,1071.8096409273812,52564.838882086864,1132.447951889266,43838.64790799383,1112.846027238231,40483.89725706381,1083.9473847423142,41817.49588063881,2490.563841952669,5036.081068287615,2796.317380118393,4977.6173419971055,3080.8849885344,4959.415686780412,2904.044848381792,4996.817615070264,2497.705837378744,4997.478580819524,2648.179544790024,4968.94702509931,3041.322647359573,4971.222406399716,2755.75779233984,4947.230327827931,2867.057469264552,5023.151961272243,2826.163050793806,5057.106423399185,2002.4846632490005,5009.358735954551,2850.145893174248,5054.114705488122,3270.997164331397,5131.367076968944,3008.614234037711,5017.238994403342,2318.4313909148827,4930.926617923343,2015.399328681136,5015.613902130704,2133.153455302697,5011.728669584502,2793.3368118178173,4914.3844292744,4960.144014460489,4957.108098475395,1506.961542051393,5050.802959204319,1972.526882500646,5060.478731287872,2054.250300946217,4993.439540978055,4954.620300858589,5033.70763135118
8,1020.116961203518,43995.30392864603,1084.502696932301,46684.33802576554,1193.1429237788686,43859.3601216408,1048.7056248439417,45074.60018510027,1084.5471765205584,50918.26949799518,1103.013305442133,47640.35184919991,1051.4424543307562,45513.67206615889,1112.2005730839358,43638.74400808398,1084.0505474007446,43183.278662166165,962.3065724735176,42160.99297133152,954.1068580426214,45243.60404333702,1120.1836747956395,44233.85621166349,1080.2309835713245,49536.50461329002,1231.5063071148109,43532.83539525141,1038.4154320688915,42940.39833424037,1155.8332471766307,42691.14976108246,1118.3198436246832,45549.83933398201,1021.5566191237184,43047.06701321212,1132.7636104828305,51318.29734926776,1054.8331989252877,48794.66282399812,1067.4868356306697,44514.224661857166,1112.7670682582775,42669.97950712349,1085.8302369095395,46791.91451067777,1147.2905549360942,46286.17481287896,1046.7777156392178,59059.65161409459,1132.328410530307,57737.15805046309,1118.6071130210082,49540.89409930774,1069.220862063489,43157.94258257093,1089.9849733462715,40157.35312403785,1091.3778138024848,42283.80687084072,1200.6257378578257,49990.56234983604,1019.9543552312456,47918.64658433027,1102.224244801441,52696.11106099838,1011.366082788588,43865.08811190588,1087.2501528004016,41418.18900220165,1088.2026000948983,40619.42142448421,2662.6198696374104,5024.135048188133,2870.604516891731,5067.553873119478,3298.6701601766576,4965.606605718571,2972.2584587026445,5009.164994215105,2199.247173858135,5021.446966295779,2582.275073402709,4999.424163546068,2988.3597821873623,4933.992064889532,2502.956124180702,4995.140303708019,3045.7565171425795,4915.847078017851,2598.637322090204,4941.05970604122,2056.996086073814,5047.004706493372,2952.535565402374,4994.291589458857,3030.1002506998825,4966.704147595066,2745.693359127232,4993.399065264622,2043.556256608898,5010.086565742705,1979.31519706034,4961.551547955774,2207.1450873980284,5008.406974805365,2648.046564055651,4952.7940764769055,5023.610700715003,4960.434697712321,1625.1687031449962,4927.7329698407175,1785.1981142997768,4974.033638551226,1949.026527332937,5087.725461694777,4885.726606305308,5050.40398604152
9,1091.8429631891506,43795.95084261338,1103.8868009947637,46589.89139193612,1128.260507913542,44059.14045005985,1144.305053187945,45440.69502839552,1135.1159780954076,49644.13646727477,1084.849744088187,48405.29213761384,1094.1149882095565,46204.522352519336,1074.3522896942914,42663.78914710805,1097.4534616050416,42808.71055289917,1061.3583514520135,41367.69978471711,1026.5225588321014,44277.85755966776,1043.1399884918155,44942.6482530852,1090.6176655904396,50008.113377253925,1145.990973664093,42905.149768939984,1067.4243102563748,42410.78246530244,1031.3253776493896,41938.275152093,1102.4512014471136,46069.79606811627,1050.047146099124,42460.029663294044,1067.8139821877855,51377.50958493682,1031.3077077902203,48519.70052919101,1124.9022608141968,43779.20950178827,1036.2072277175885,42421.663350343326,1062.7044354610528,45629.49528197282,1124.1664104778265,45740.06549338789,1210.5672743060263,60516.95813047352,1023.3313102470898,57007.734001565135,1108.4494751302473,49421.59799889312,1058.7339202006046,42414.20834734027,1070.3268008332404,40576.97510994927,1049.556648415609,42880.67841011391,1035.233612006374,49456.2706652977,1027.8080484716536,49067.850897068594,1066.3022476201372,52382.56058012789,1052.377822747604,44090.50805504453,1109.2700072923549,40477.8809993015,1139.652562449406,42033.38277925964,2867.704109458282,5037.402600233177,2763.076746616204,4989.319756512316,2901.614576639788,4964.681278565023,2854.2068985292376,4979.9480350378335,2457.9520366528945,5062.158675620112,2356.1994348296307,5009.645489203539,2831.0738875106235,5023.205063970967,2660.1120302019176,4925.797323508295,2705.2100861746626,5085.909953522314,2705.59119427318,5024.508618509759,2047.602149512385,4974.858457397693,2901.7726222015044,5088.134292418155,2863.8413057754587,5077.107093810018,2785.190586151459,5135.170070160571,2181.68255547746,4984.489389034609,1954.735289528505,5040.526962959642,2109.680110548501,4945.988532072362,2458.244159919961,5030.670192215205,4981.441439453149,5016.764881789999,1638.4156883258047,5017.26896408553,1723.0538650727783,4998.052528174965,1896.7776879757569,5017.050509887281,5153.035536849467,5027.476608220879
