timestep,injector-1-production,injector-1-pressure,injector-2-production,injector-2-pressure,injector-3-production,injector-3-pressure,injector-4-production,injector-4-pressure,injector-5-production,injector-5-pressure,injector-6-production,injector-6-pressure,injector-7-production,injector-7-pressure,injector-8-production,injector-8-pressure,injector-9-production,injector-9-pressure,injector-10-production,injector-10-pressure,injector-11-production,injector-11-pressure,injector-12-production,injector-12-pressure,injector-13-production,injector-13-pressure,injector-14-production,injector-14-pressure,injector-15-production,injector-15-pressure,injector-16-production,injector-16-pressure,injector-17-production,injector-17-pressure,injector-18-production,injector-18-pressure,injector-19-production,injector-19-pressure,injector-20-production,injector-20-pressure,injector-21-production,injector-21-pressure,injector-22-production,injector-22-pressure,injector-23-production,injector-23-pressure,injector-24-production,injector-24-pressure,injector-25-production,injector-25-pressure,injector-26-production,injector-26-pressure,injector-27-production,injector-27-pressure,injector-28-production,injector-28-pressure,injector-29-production,injector-29-pressure,injector-30-production,injector-30-pressure,injector-31-production,injector-31-pressure,injector-32-production,injector-32-pressure,injector-33-production,injector-33-pressure,injector-34-production,injector-34-pressure,injector-35-production,injector-35-pressure,injector-36-production,injector-36-pressure,producer-1-production,producer-1-pressure,producer-2-production,producer-2-pressure,producer-3-production,producer-3-pressure,producer-4-production,producer-4-pressure,producer-5-production,producer-5-pressure,producer-6-production,producer-6-pressure,producer-7-production,producer-7-pressure,producer-8-production,producer-8-pressure,producer-9-production,producer-9-pressure,producer-10-production,producer-10-pressure,producer-11-production,producer-11-pressure,producer-12-production,producer-12-pressure,producer-13-production,producer-13-pressure,producer-14-production,producer-14-pressure,producer-15-production,producer-15-pressure,producer-16-production,producer-16-pressure,producer-17-production,producer-17-pressure,producer-18-production,producer-18-pressure,producer-19-pressure,producer-20-pressure,producer-21-production,producer-21-pressure,producer-22-production,producer-22-pressure,producer-23-production,producer-23-pressure,producer-24-pressure,producer-25-pressure
0,1032.4106798028988,41395.43627461626,1008.975390468162,39739.16600926743,1150.5440161263737,39245.10476895546,1083.5164065186216,41779.66304287557,1024.4771658352745,47690.874959803215,1080.6950064063765,41960.49986303997,1045.7192882469908,42131.6220502369,1092.8037188116684,41577.37444956237,1080.8234844152207,39568.10419213433,1075.786110258496,39342.515133877365,1167.3670881995515,41662.27064665627,1100.3354316973712,39891.90393267364,1116.778503819227,44523.079219389234,1071.1383849669928,44086.95701229479,1183.0655960450931,40275.3252529251,1078.1743703242196,40712.18460672237,1176.2077223911697,40858.475324250045,994.2610868584062,38402.55154195902,1118.6439835099766,45371.01554334895,1192.611417073187,45186.89798914651,1044.099594834035,43969.38254848863,1106.416391126597,40180.52616533894,976.496943713483,39637.28790122812,1058.9473668634976,38276.3112487866,1003.519366988745,51206.76677264224,1087.550955207999,50353.77035776523,1048.708961129056,46262.5181057168,1118.9681470951537,43436.93493008845,984.0401064155104,40698.18576112736,1056.6318521572562,37707.03124791072,963.7712650902286,41698.52493102053,1094.0514004489166,43723.89019979693,1047.2761617365538,47132.01387484035,1061.9912010842263,43709.23892351708,1171.6549787913689,39825.21423457952,1073.2404611810302,37271.99032530251,5762.040476424751,4976.250613640819,7253.741735536694,5066.347842134571,7767.941816335781,4958.7914609173495,5550.615486348719,5060.846055227447,3409.8769467060392,4972.717269839909,4542.100066453945,5109.780922470541,5456.020600897653,4965.4368612173175,6701.908434009163,4950.85257922486,5555.548894624031,5043.028945314802,6150.829328652852,5002.531848257322,3569.070505911725,4921.6695606511175,4710.427316441974,5000.59141312254,5652.197049386045,5038.909292650189,6341.30019536277,4979.049465148906,5769.289888351441,4996.6368047489,3738.019570408189,4956.7878048842285,3758.90225623321,4963.3968219388535,4579.046697612149,4951.009368633863,4971.973237882388,5020.456669284879,3006.175189731187,4890.8260863412615,2379.5438277509006,5006.287149758176,3521.809465478092,4944.116326820065,5036.593853214769,4902.962243898327
1,1052.0695304328142,44340.70014413869,1107.3108443004803,43738.30512825281,1105.6610738368702,41091.02753746304,1119.8638064446195,43856.97809231823,1102.5175995751024,50740.91422005351,1033.0643351499714,44658.64640691725,1114.182068273547,46511.808404349096,1155.765312742573,45190.69825772624,1036.119650178364,42717.39378873738,1226.299266337679,42294.059906546005,1067.3005589121613,43905.21126388888,1126.1825858589186,42176.60539450876,1113.7917710598736,48805.70382283668,1134.8945369133996,48281.05757279469,1099.8984728374116,44110.95579534151,1083.8907339508685,42957.39385990732,1033.9032264156915,43730.043996517226,1036.9108532634282,40967.4345499974,1115.3322241052267,48509.84762033732,939.113950273993,48206.54923603785,1110.8574752323198,48964.31863756204,1110.048411260081,44342.13373084281,983.3632208873482,42689.55770712918,1025.8207471189853,41548.73439002021,1128.9574784017666,55138.778646390514,953.7468879269572,54786.99879143641,1025.595318877808,49807.15346060676,1061.5944816699275,47528.06360103762,1002.2149149774128,43847.25767623031,1012.7126719919409,40263.1500114744,1043.3032121371712,44638.07635059982,1094.881202946162,45690.671099670566,921.8641710630524,50520.55404893911,1027.7275765365164,47484.77343310144,1060.9465252124678,43791.195657920696,1019.5193816050768,40234.24794078429,3366.2942004714623,5020.629758769902,3782.600186724895,5112.0620611216245,4214.992717067017,5013.994830800995,3589.584329530933,4924.860730075589,2648.298171448553,4998.362942869948,2467.1850786093546,4994.888298486097,2988.298532215661,4964.110670147849,3501.0188264978647,4995.294083459148,3587.4533627533883,5068.983738298515,3737.3697337634767,4964.961541783307,2592.783577706728,4985.15258522454,2991.3768963675825,5021.706136314322,2930.68157833189,4968.464981016501,4012.2106046113136,4993.747785852254,3687.055243421576,5038.107860929991,2449.6946653981377,5083.1848825225225,2646.638991184121,4989.469174268293,2646.756391094861,4903.366996016491,4968.741855255786,5108.748544854483,2127.6692306658474,5025.574022290733,1868.9826769861263,4964.269467886963,2113.162102341188,4971.322733520519,4979.586677094834,5015.2919485190805
2,1089.9817772356082,44623.344701418704,1111.467684014268,42734.61774684308,1007.5871773086508,42189.51300228302,1112.5981754741176,44263.83292318229,1080.7963582427808,50135.13361284159,1156.2981961851824,44867.264986462185,1047.4847922529284,46045.03196712093,1130.926898998128,45050.11150541606,996.8252029527144,42840.84151114545,1083.605095256056,42479.64924107152,1071.4784129831437,45169.47962834111,1137.2073613291498,42482.94776028984,1042.5896949251112,48229.17807367339,1147.765978767232,48363.58390524668,1097.4190777426902,43400.89501688258,957.1217817876054,44333.00104057746,1095.821531037823,43979.696899643386,1049.841587352218,40946.03636773602,1052.5522481395096,49916.91874014852,1002.2102633056044,47993.870688701296,1136.393869848768,48416.79918337443,1152.721129970659,43897.01889685343,1038.0016934190194,42518.78410814383,1147.872853499643,41220.506725830135,1068.8375279714046,55240.42755816595,1102.5156721670803,55201.22213428943,1039.4206727924538,50604.69852633768,1141.0302231403875,47469.899270077454,1121.334456363278,45009.52379402521,1166.9394835685207,41086.45400493819,1140.4904817784357,44412.05874518916,1007.552057163288,48482.82731103086,985.5348631022464,52099.55448504733,1157.7427560741833,48524.135004258285,1029.1220558953885,44467.10394725845,1082.7809912655005,40901.96997430754,3035.610207915677,5006.078040098378,3755.445109677288,4967.160839691301,4173.036380939735,4955.593682009133,3370.633103227884,4940.196119040114,2576.5384728728304,4990.395818952482,2567.494224561193,4982.557625544479,2881.9814105238643,5045.21766482384,3344.9236047126183,5052.518719603877,3479.975472629796,5003.537318734641,3536.6045298798563,4963.747175997502,2309.0836779370493,5062.076807865213,2635.154597907614,4963.399122696725,2805.681444752446,5044.828136051061,3791.520660007288,5032.2989176183,3456.8345112156567,5000.354648281978,2192.657742671908,5017.894298711117,2162.7344726274523,4938.156439000574,2724.790346107386,5019.635643977269,5061.713187236575,5041.058921528149,1959.0812816156936,4915.34673719164,1718.1011536281226,4961.906886153622,1820.4095952682949,4973.432950303241,4874.037838764217,5116.107185135919
3,1007.768789823327,46190.78714014936,963.2798641444195,43626.00908806172,1176.6831243943095,42513.25129049401,1037.250103773266,44799.79758236571,1014.5173639438208,50950.79831254012,1257.2385450279494,45939.261565632274,1083.1722296665012,46751.53641974097,1104.531651209514,44897.0409668972,1002.5018036322627,42242.1724613695,1153.2974467881622,41983.70957160175,1032.73877275967,44593.254464645455,1044.9253599245,42243.49337910261,1130.0193406156768,48869.9463974184,1107.9739170419198,48349.54239369163,1068.4937291778033,44406.63740022132,1072.34293289002,44198.85775982365,1189.1060756977497,43895.83910953744,1105.4431679008126,41482.58356172284,1130.3882746836946,49184.607622947886,1053.8102937809963,48265.94466178105,1070.786014144103,47255.33426131578,981.8129343691102,44599.9365449693,1057.7263981758297,41906.937885078696,1035.8583221896165,41763.76857328544,1069.7334872118986,55069.41760767881,1069.5356311062149,55081.6425400338,1003.1821760726516,50949.67350281589,1032.643478094424,47881.55938099267,1115.824968179809,44364.01898653385,1134.0192099880376,40417.79123539571,1152.5515514228227,43823.67500341072,1116.097390704425,47683.83710427852,1115.8200640776463,52393.39671523764,1159.485288551846,49233.22046594259,1040.5763002887854,44705.210431732776,1129.8966505912076,41091.78836492926,2670.9635170401266,5029.210428458584,3442.505700335093,4986.346229129947,3500.5594027050115,5057.203629105796,2966.7333098781364,5025.261143924397,2532.451847463397,4985.895268280889,2765.0932073557933,4984.793864638753,2778.209699797409,5029.471054887768,3176.790121555461,4975.388283271919,3197.4589049651654,4938.111616843772,3588.6129038194867,4944.201189325473,2395.367649621968,5009.495798440483,2800.099842934585,4982.8206474086255,2901.4467888403265,4993.985313073647,3388.497793127686,4987.641477555471,3372.7806742243315,5080.885057427318,2433.963784006048,4980.91699234773,2478.963966011493,5046.975043004306,2450.069681883409,4945.6743900339225,5036.673479558347,4957.996975491466,2069.343981288727,5005.738160940917,1594.6232763746923,5092.508058057155,1967.3029471346767,4962.7141828011045,5029.468815858204,4844.0498906253815
4,1059.521247977392,45915.98723091029,1004.418426434328,42562.81909734617,1108.091790867294,42328.91338638969,1066.9299790405703,44885.37151114999,1063.884410087982,50904.97904030314,1131.6316387381175,45492.26641196068,1041.7697645521775,46838.31786202045,1037.9940116056248,45235.04906950701,1071.3789162673431,41463.95463041231,988.2593487996857,41478.75783749749,1073.7406980318783,44216.06604039517,1069.2519083338534,43346.85389624816,1046.2364324104644,48266.38824344182,1064.4363663727904,47986.12537808394,1120.7222687935764,43068.73745698266,953.8998204261942,43930.80330156198,1104.789216012806,43334.80636388381,1058.141588478912,40590.28849434508,1136.6432625078482,49454.65369620547,1016.8920548157168,49237.8226776873,1122.5084942865574,47727.7833355116,1066.8858073712197,44384.90145621138,990.0426435585056,42067.850931367975,1160.3063297843848,41011.84662941859,1045.2988145603117,55138.16612309112,1013.7655206238064,53669.58556165298,1019.534818225135,51036.05206705497,1080.0232140114808,48600.40024956207,1050.9009024467366,43687.160959290166,1033.5723361529986,40413.4650129979,1151.3727248125151,44689.26607320069,996.8234314552358,47091.84976679306,1131.858804013489,51542.95932507896,1112.1459878601968,49061.6938531363,1185.31264721295,43918.431909358245,1084.9909329802438,40173.37973551949,2689.923417243767,5071.253109276549,3290.685152771723,4976.485518343391,3304.277458012849,4982.818851139499,3265.8238480518853,5003.526363291616,2402.754676528765,5013.131896101566,2364.1683403045904,4998.698789638232,2704.2362243963944,4990.539356688408,3734.1201391404898,4913.247543810266,3068.284832705626,5017.675871781472,3565.2311816432607,5026.890907525923,2094.3008671184407,5017.221391484007,2559.521534214668,5018.258618918612,2556.02418468335,5015.707799743854,3392.1321730895247,4981.629387300247,2912.293260971212,5044.338508743404,2341.0644376695404,5018.233004820439,2304.784019637634,4978.451477253333,2204.279576066064,4983.828034786023,4961.764767407178,5056.549319311616,2033.5629310414324,5037.177753119219,1917.148967390911,5036.216431749752,2015.489148953591,5007.9769271919295,5065.10054597379,5033.723272515336
5,1158.2446338661323,46941.86484161692,1072.1771526866287,42636.45544802439,1169.220254983435,42496.731838143256,1089.7185508652203,43952.91767081127,1077.5199916914337,52941.23191985763,1081.650157707695,45151.46928562566,1118.340803618887,46753.77924160308,1225.711450519422,43780.03372228595,1043.9165887179356,41272.301826675786,1062.6783496433943,41051.28590163209,1016.9100384909044,44837.2171583336,1082.5830627325709,42255.049204526425,1008.5928137416768,49411.516557661744,1091.3525472139206,47499.94324776624,1040.3252959889107,43822.21895452224,1115.8704218657874,43040.60339332354,1089.8536648464471,43305.9201459496,1119.2507916899858,41327.41176965339,1023.5911360038784,49804.08988651988,1123.686204001383,48226.26892083643,1138.170212412398,47969.12385153505,1073.5661009195362,44044.41284341248,1092.2860025688915,41373.82937879829,1109.7690509423226,40321.4002956741,1029.985138254828,55043.614705707776,1045.2335761964737,53994.11183759564,1159.100074891318,50496.1526865755,1075.1143168955657,47673.831537704486,1066.121289325463,43313.98431652162,1115.7082301442297,40733.86555910668,1092.5331229220471,44779.09239619337,1054.7877947589905,48001.57334294863,1017.9826987270616,51908.50682724478,1095.49718019901,49542.96145002649,1131.2759742061578,44915.44147100479,1201.370873139177,41244.79044909462,2893.58080251541,4970.257827519353,3172.338650323617,5008.7455542818125,3503.3593247979265,4932.44761747836,3115.5501933492883,4969.287963194392,2511.371942182711,4951.362525020139,2731.2260824817886,4949.002002576997,2746.5806508850337,5004.6148042175255,3047.255098397612,5067.701631537245,3194.5408033101967,4999.169816918178,3395.9465557845824,4965.804169566833,1898.7744489397808,4948.763733798594,2688.2752188602167,5107.712824215344,2628.519810235119,5099.846017961922,3510.318672355173,5032.675009660132,3232.961893671588,4888.619930465097,2508.708168942294,4975.724625540135,2256.389879156814,5036.360237655497,2441.1926669637287,5054.949293860261,5062.835346621908,5022.783819957509,1968.130000379364,5068.699020942876,1771.051602178852,4967.473027638883,1970.825223471408,4945.330273063066,5029.860688133579,5052.36929052223
6,1057.176687714749,46346.324304201815,1063.0650164750953,44262.896321216,1113.422941801408,41436.78037521735,1025.377930772744,44062.28691139266,1085.9521419704347,50367.36708845283,1053.8091315115112,45416.02943365092,1045.4575108613562,46654.949340504114,1005.700645802616,44119.93112648884,1033.894204488764,41040.07280820447,1100.4010967729714,40994.46653764182,1048.933546787839,43225.30562550721,1057.803940215886,41736.05529197064,1228.032665026439,48543.02940210573,1159.7268734028355,47541.421972495045,1104.5797710197885,42751.753566815205,1101.7605477786,42218.43880376385,1138.5727484928457,42619.59255717824,1019.501652121602,41106.812360249896,1073.7878948246005,50505.24233853906,1048.1423845156312,47160.52847363713,1122.1286146767484,46993.82013219253,957.1665950621608,43435.21329034104,990.0569120250086,41656.6765810701,1138.2911482210093,40681.31800673632,1089.0253428732492,56233.79530751215,1093.6510463193315,53152.25623638008,1170.786890505481,49573.88884956027,1112.8380751929808,47218.29309890329,1075.817652539,44276.79614213202,1050.9273715915133,40113.22699545496,1118.644610516175,45341.76579433488,1064.2767900961146,47827.667553773215,1060.688630683317,52640.45542434506,1172.438984628874,49692.39505924904,1114.338691332612,44999.55950288314,1101.527097383619,41579.62647378239,2650.703343612605,5041.474665256635,3033.908122384372,5098.12495327138,3630.6838079280415,5015.132973728688,2922.534524701795,5028.3915019377455,2482.36741159752,5031.135135452395,2570.4203769291216,5036.006414563453,3088.5656300001897,4978.390394549292,3098.884759045701,5037.340771774336,3251.133522022092,5009.188933227985,3233.9239579676178,4975.790976066551,2173.291902763725,5050.453374513148,2555.9908373581006,5010.291728954216,2413.932481563738,4973.266104638276,3408.126147797293,5038.4273650056775,3157.916645298452,5011.560920683796,2245.469123282945,5053.179528423122,2140.944759459825,4901.141351431471,2417.577160013178,4983.721634596282,5068.763799864766,4988.655044702406,1962.1430036130248,5022.250954212704,1860.8322456607268,5015.764837221055,1892.6485480507763,4920.142944923725,4992.835421048099,4969.651910401649
7,1049.348266454352,46703.86846750612,1083.797205612385,42575.42593375193,1028.3392806375855,40921.99881379688,1055.6885358434306,44283.46238115228,1090.8817383640285,50108.80736898914,1128.4196730627853,46347.69584332743,1137.9217432330497,46879.18321284157,1100.7256058169637,44198.11644818681,1106.6805699606348,41252.36102493659,988.4441270802954,40737.21996448895,1012.748878005702,43164.046719574304,1124.1669602806014,42106.24622900301,1112.145550702924,48318.29374518686,1151.5605211494385,47505.35518037609,1071.3858944302503,43346.84207180378,1031.924688728901,42342.25200659133,1062.129549121645,42408.87147778784,1130.6914206914491,40834.86203349363,1115.542258193896,50029.92550930162,1090.0617106663433,46991.788490045976,1064.703440177107,46817.086892875486,986.1130645789202,42393.43574328587,1096.1822562561044,41213.69773213103,1106.4748785792865,40577.820205468575,1154.08216821582,56025.23632545667,1150.9267481903166,54182.12672205614,1120.9415122740995,50195.77420581057,1037.9160798660498,47550.568495254,1043.5665420660964,42762.9307303144,1102.2518880227958,39853.50238465856,1103.3031615027185,45307.6226955498,1118.8803060194423,48231.59996885132,1054.1325759406625,52821.06105108635,960.8118068284726,50098.21876351148,1150.9025925047572,44325.07603029221,1065.930103726004,41017.63052102493,2742.379807804421,5004.803842817999,3221.653298956063,4992.960676896682,3713.91853163637,4938.169636958354,2973.2913156178533,4982.150805990891,2556.7487758988577,4997.074519023588,2350.294088876168,5025.459690636767,2876.741280939978,5016.507013450002,3072.89147082748,4929.017349234027,3126.320590856224,4946.438769481816,3245.0863156520486,5048.955460656496,2279.2258906624106,4968.072154596638,2427.554587093298,4959.434412486239,2233.8611068473533,5107.0257866449365,3379.752337912193,4995.320207582318,3461.3395831844027,4930.261192573498,2273.918996314166,4926.63546056783,2175.634302095853,5047.416776935803,2457.0943705563486,4933.202557896385,5076.029096801562,4935.611528197614,2161.377135604308,4971.637744760309,1567.3733134346865,5061.088023686055,2004.8515247893808,5000.518063876895,4965.982428479006,5105.608368300972
8,1134.0845751555942,46119.23475122084,1069.5375293899124,42759.06388775731,1036.9726625650712,42066.80402845882,1094.7435775407075,44362.58691092776,1185.8960761675849,51429.84642885986,1049.9171061575607,45194.187011032,1049.3440264009798,45957.523955933095,1159.9461945269263,43820.05890679093,1036.5895737700257,40133.72917286373,1179.0390834066563,40111.74005737191,1114.5416077929958,42905.58521218628,1042.4878327529566,42277.82734966168,1084.1728774139808,48637.74915236612,1098.215126589271,46417.77876981883,1127.064429984635,42050.92766658386,1037.215944253646,41511.915462134944,1078.8541422140283,41957.638278960505,1066.5869419366263,41130.84954266187,1057.2573392731183,49292.31235816561,970.6723970425425,47133.591991284426,1082.154653657149,45896.35367188623,1054.346327606915,43499.01623256871,1085.6235814941638,41069.26105186774,1065.8285079859586,40605.232373951774,1111.3721636627197,54305.58679921534,1146.7741489309788,53594.36495886956,1131.3008003049167,49647.91967579099,1119.7373979927852,47694.66793689361,1117.740132479611,43130.43142045828,1096.9133929969494,39692.39569076815,1166.3087163040293,44771.760417086894,1128.9188305559371,47606.05308833427,1092.3197064645117,52608.97320972216,1027.0884000293197,49137.72483472278,1091.8058140258906,44059.28423552219,1075.3056185348255,40692.71099363113,2799.666987841432,5009.862647314753,3211.939622390937,4966.834673072004,3480.2966235693707,5086.572821239329,2962.847931637376,4966.545831213171,2492.3534079930555,5045.674018013368,2519.216176337441,4911.482693339518,2575.1786640305204,5016.5152482344265,2991.5637624767314,4935.534799445012,2997.622297318772,5055.5125851995,3714.465701484242,5034.714030324937,2289.113482191097,5035.696352479858,2573.9588073811324,5116.71573533755,2460.237548017791,4951.265482629619,3333.162628245821,5063.93617726563,3090.306174265168,4993.503950435881,2415.824434859273,5031.649788257563,2007.39435681508,5122.268752960615,2354.2778242023733,4945.190182235654,4994.046611576518,4945.661225120675,1939.680179345038,4963.705968795767,1651.9934081382482,4995.449920002057,1744.7540523890243,5010.189693907764,4975.312572382488,4936.733455389648
9,1068.1949085562749,46089.939822698245,1042.5335009573423,42229.17548336263,1024.0093830659855,41070.56352643486,1047.337649522248,44087.80322000687,1052.4503517935063,52155.24389696909,989.0498299950408,46117.79405721764,1158.4744704510836,46302.42228344012,1027.4019600313222,42757.6537518718,1009.889347301644,39594.82261731196,1059.6195493782598,39672.72548619978,1103.9002732643844,42178.114304216186,1064.0865434723487,42208.46997411674,1016.73089200151,48035.983546642194,1178.6603788686434,46468.45434832399,1044.7109058580177,42058.89618231468,1074.0419305732046,41492.76290435858,997.3724657323564,41839.36259265903,1011.7025911517724,40182.27179087588,1048.669845105091,50305.72978965886,1143.363422030941,46587.16264281617,1035.9171335780843,46591.43018607197,1051.1813457445085,42274.79421692549,1126.067805692061,40945.43418186828,1102.0117497565786,40547.05693603295,1176.9735445396816,55075.277227474486,1087.308896944544,52938.007841509,1052.46210691116,49615.331451027305,1097.3617207707248,46599.2404483946,1000.6892813505,41958.46382188442,1167.0833810090355,40747.40541204765,1105.151383700687,44750.78936859052,1070.765378456763,47517.00474490666,1166.520465634551,52876.33456479103,1130.4313061329956,49570.549144697885,1050.8284699472815,44716.335991137865,1140.8438637647694,40637.7249294057,2725.5389522713263,4912.27370139333,3205.2685138051565,5027.91147071048,3504.858638771804,5036.43225358528,3008.102209528053,5047.806514218536,2415.7420838093576,4889.8946265826735,2429.525455689591,5018.226340266559,2567.8088508849864,5054.479476054674,2994.1223172183995,4930.480444588634,2963.5680415511065,4974.066862479919,3416.5392077431475,4957.415811622421,2216.742482095838,4981.558716342462,2442.384768896632,4985.695814953327,2422.716772575279,4935.224020684759,3042.362201344305,5020.341927406543,3289.8726827804394,4999.343537195221,2366.48587683159,4945.673405129332,2211.415852112856,4946.278828742017,2059.163543006079,4984.043112648169,4931.877895408254,4956.428580457002,2051.799206921862,5009.781322558013,1580.728038991648,4915.537213267526,1830.966029483197,4947.587578632079,5085.254313983142,4954.321351473022
