timestep,injector-1-production,injector-1-pressure,injector-2-production,injector-2-pressure,injector-3-production,injector-3-pressure,injector-4-production,injector-4-pressure,injector-5-production,injector-5-pressure,injector-6-production,injector-6-pressure,injector-7-production,injector-7-pressure,injector-8-production,injector-8-pressure,injector-9-production,injector-9-pressure,injector-10-production,injector-10-pressure,injector-11-production,injector-11-pressure,injector-12-production,injector-12-pressure,injector-13-production,injector-13-pressure,injector-14-production,injector-14-pressure,injector-15-production,injector-15-pressure,injector-16-production,injector-16-pressure,injector-17-production,injector-17-pressure,injector-18-production,injector-18-pressure,injector-19-production,injector-19-pressure,injector-20-production,injector-20-pressure,injector-21-production,injector-21-pressure,injector-22-production,injector-22-pressure,injector-23-production,injector-23-pressure,injector-24-production,injector-24-pressure,injector-25-production,injector-25-pressure,injector-26-production,injector-26-pressure,injector-27-production,injector-27-pressure,injector-28-production,injector-28-pressure,injector-29-production,injector-29-pressure,injector-30-production,injector-30-pressure,injector-31-production,injector-31-pressure,injector-32-production,injector-32-pressure,injector-33-production,injector-33-pressure,injector-34-production,injector-34-pressure,injector-35-production,injector-35-pressure,injector-36-production,injector-36-pressure,producer-1-production,producer-1-pressure,producer-2-production,producer-2-pressure,producer-3-production,producer-3-pressure,producer-4-production,producer-4-pressure,producer-5-production,producer-5-pressure,producer-6-production,producer-6-pressure,producer-7-production,producer-7-pressure,producer-8-production,producer-8-pressure,producer-9-production,producer-9-pressure,producer-10-production,producer-10-pressure,producer-11-production,producer-11-pressure,producer-12-production,producer-12-pressure,producer-13-production,producer-13-pressure,producer-14-production,producer-14-pressure,producer-15-production,producer-15-pressure,producer-16-production,producer-16-pressure,producer-17-production,producer-17-pressure,producer-18-production,producer-18-pressure,producer-19-pressure,producer-20-pressure,producer-21-production,producer-21-pressure,producer-22-production,producer-22-pressure,producer-23-production,producer-23-pressure,producer-24-pressure,producer-25-pressure
0,894.8561823776926,40978.57997972965,1153.0386866484414,40262.345719763805,1026.095036208954,40978.69297178962,1107.5221913678708,42450.11654845912,1133.434054795251,46044.012972461634,1015.9973030012732,42237.12040365586,1044.7666404389724,44334.9129806171,998.2004810259916,41195.59512492519,1003.5229086797426,40348.508334290775,1047.8409895401276,39213.32852391817,1094.8097213609262,45986.395966043245,1069.3297527118427,42914.76487032337,1056.2684990374628,45456.90369312305,1015.5375085816172,41922.971374459165,1098.7486920734,40400.22742058602,1082.581319540225,39863.204105280354,1003.8831987790792,43435.865011196496,1092.530017813417,38499.79544129539,1118.3159286750488,44192.63822658489,1025.1449890781846,45082.17276612666,1011.1018715458464,43093.92460592616,1090.8520556851245,41332.1393340704,1072.9772775907568,42352.244475322346,985.338097848996,39671.39986884265,1050.0169025196728,49374.06472358816,1169.8563910996506,54345.20637311857,1073.4788538359735,45410.85045491023,1012.1801056249516,41010.83526478041,1056.3950837940215,39684.9082793964,1057.0823539859289,38380.129739543496,1070.6262057924937,44718.51747434233,1086.436201093159,45769.44599871359,1124.935541911029,43528.03083206416,1059.2512921942891,39368.200452719335,1008.2858466171344,38821.16338564338,1062.145981119675,37951.11622545782,5413.860387808476,4941.594351693128,5912.233371907089,4996.846310455541,6477.10855291649,4953.979175803788,4545.792342306242,4965.912764560846,2934.5626031236334,4902.009769168545,4613.170988415199,5009.18512808823,6460.817950748335,5037.199528141583,7021.038461296673,5005.424341344709,5204.247236785857,4928.065019545988,4090.213504604742,4948.079975744226,3970.256537593585,5099.324589573191,5277.900963419247,5011.052697398141,6890.743255332106,5006.298454279446,5982.282403001635,4960.201261947732,4809.089064213076,5086.755928795365,2993.327559599052,4947.579106772869,3396.2963366165864,5129.375901255947,4673.626638880014,5074.7120382014855,4992.558442840742,4976.368738727535,2423.364425140164,5037.222388946194,2203.7559642880315,5003.334654163188,4706.703283133372,5046.601738440434,4955.898419652273,4956.529627750714
1,1159.0929402768768,46294.172895004136,1139.1246800405138,44047.31388566978,1057.7386444759245,44632.56214655069,1158.276509599938,45569.87166633419,1084.0792294970022,48984.36591535936,1067.739048640142,45893.13813991584,1004.2557578838972,47438.16575947904,1193.3145065169638,44481.02897231401,945.0898671856688,42429.98060311208,1101.0426768322366,41911.173720947765,1160.840032524408,49431.18050272184,1038.385352808159,46655.943652989285,1111.255866990606,47878.42786035155,1167.2126206079192,45147.22798859195,1114.0235835786402,44197.37012979612,1058.2798569986803,43089.68042570096,1115.1529783786495,47198.83010782466,1055.8712060239443,41967.39021973019,1111.9819677768437,46885.2539870779,1016.9208330949144,47694.5258839878,952.4556305988912,45289.55915031544,1071.7500540335022,44020.95666205274,1089.27339169255,44852.64123042378,1173.1427023711976,42057.95447088752,1057.266949419029,52584.81542520027,1114.1386153156052,58155.16603231103,1017.4244180587664,47531.692939026405,1116.5365926989882,43724.37685549857,1049.8715567235674,42651.589931849005,986.0769330594612,41569.9674953209,1045.7284411264466,47312.54942615577,1092.8287400074548,49107.422460974914,1210.8480372116344,46340.96467401459,1174.847746195009,40723.510825787576,1007.953096999774,40976.40085332556,1124.4431612758765,40783.85702371536,2789.612068369744,5075.158061589057,3313.394711474278,5042.1296719767415,4121.930876040175,5066.602655671154,2938.957083048147,4967.441298631779,2214.467158685799,4928.129447600437,2711.0645705778834,4997.605802704894,3462.4578516851875,5069.521598837488,4166.772218414142,4979.392966970976,3091.6460995484967,4980.557198608937,2577.581535448506,4966.588560548561,2800.5350243582707,5022.0018209413,3297.971889357342,5032.058270785097,4056.940358057799,5076.619629844478,3336.1871520446925,4908.73569862552,3000.453082688884,4874.601517577557,2771.5977651729327,4893.450507945003,2586.431448521178,5061.704300649578,2975.5668662495746,5017.276822322677,5003.398723166956,4929.721818169611,1721.288139121824,4899.6566601354,1836.682488460515,4925.179467124498,3365.312897203504,4982.967975822795,5110.376401502019,4947.307211754559
2,1113.9703977599306,46281.78177457968,1050.2566622381564,45655.5058511539,1083.645854475407,44790.16418742131,1041.538313732029,44925.88588660688,1097.0426983218174,49550.517339686514,1147.6739918257192,45928.335895817065,1057.6437953098946,49094.281265477606,1175.1011419981585,45089.04016850152,1170.811591403634,43834.262937769,1056.8621277240852,42534.08957119002,1037.53830235716,49707.07466613359,1184.9720416062928,46090.08933353213,1257.486390807569,48476.62015817544,1152.4464368754743,46343.336595502005,1146.4633174293383,42957.23232669778,1127.5092233656385,41979.52730534372,1129.0276770643354,46686.81787927339,1095.96965592004,41980.12310878253,1053.223635208911,46682.27686138255,1124.366997306135,47649.28780641324,1188.7971957265704,44439.07974102835,1114.2227646898405,44325.18024586527,1094.6246029773115,45802.05483234552,1165.2193263562865,42218.24858788455,1134.947419975202,53663.39526976921,1121.1598009292445,58754.70750333278,1148.0209563080327,48090.06538570742,1134.4393125015924,44004.21535843883,1050.2346296238384,42051.255059085976,1162.3639132618432,42564.418445388845,1089.7674143638944,49315.90249185031,1145.8885090739632,50520.17946196456,1253.9535457967531,47247.86274558397,1100.9273354488455,40810.24725142351,1076.078335635621,40418.97389399782,1091.4577651365344,40637.69027164765,2937.7132511243144,5002.082316158982,2925.1448325290085,5006.51227698525,3825.017378840287,5052.075893508198,2759.940798855097,5103.559570237417,2120.3922681536287,5012.64829622843,2742.593095304416,5014.193071478373,3229.9244361160245,5024.134006674312,4061.7749031225294,5124.085404761293,2893.082682072563,4994.396935529605,2428.299786573242,5111.836184546678,2822.8736127111288,5025.453257635067,3005.568437765105,5020.880970627113,3618.060496740035,4970.358243494634,3144.782825984208,4973.284467319303,2942.6808809904032,5002.412648905925,2548.0770749246267,4980.129164577304,2371.648491793714,4917.832198722941,3133.045423622445,4979.20847826563,5044.401435171016,5056.695500327904,1818.1422694696128,5092.891028110492,1668.047324758092,4979.083500674839,3234.919313031901,4981.476515176066,4926.761365740422,4974.82880462578
3,1128.552112190151,47668.5461865844,1028.8786105995691,45780.69217608161,1053.1852957479084,45017.324393676055,965.6838187725624,45657.11086709132,1067.8214057025657,50259.44541899305,1153.4852016227708,46811.40257818136,1158.478131438868,50033.09705018081,1091.994417939963,45057.69037350214,1083.9248578921272,43057.17582274361,1079.9748909213315,41562.96524323355,1146.8812765567782,50253.59205204776,1014.4506874640774,46693.89040065186,1151.2353027523673,48968.54119331212,1121.2801884438104,46440.360681583225,1033.7017895854265,43369.84554604747,1054.991957237195,42463.6309802145,1055.3699815488778,47460.9598508712,1051.7442776169703,41980.53372327249,1145.6791097202567,47430.71765582536,1013.52406546128,47745.827411088925,1075.5923659988189,45154.05286845652,1189.0218337958129,43644.84974411192,1036.9176322882,45156.294106847214,1071.3476342802137,42495.3413494898,1087.928551128236,53442.03856787394,1151.1983596844,57482.32773905649,1116.7460665793797,48049.82464341092,984.6071308713592,43589.03180512295,1058.3736919725377,41147.24596551306,1024.130151390326,41539.4368561692,1088.775166480019,49799.50280763936,1203.502386445834,50724.200570567904,1043.7927858036371,46079.968336129954,1029.7366813575263,41541.86578053242,948.2731721259636,40251.807549850775,1173.1023345846768,40958.44422200356,2595.2516792449373,5089.32585231993,3133.662263978836,5026.552209761183,3738.7641970579407,5011.791827165614,2996.342774321613,5094.764240748925,2118.581001461815,5053.531944203893,2486.9117554333084,4929.89174066829,3127.7101452005463,5016.105122230483,3390.0724961571013,5000.715683587413,2823.2095320341155,4978.20631679699,2420.2874348534324,5026.775026046495,2815.901909571172,4950.011378836425,3178.905764023089,5000.083862519362,3212.5820375193475,5064.260326835069,3039.05519359502,4938.166746004129,2639.474489316724,4980.680953389315,2439.215938089073,5006.647729817125,2464.9281776069693,5084.497860873664,3044.8144675659505,5068.630659253941,4956.926617998854,5000.606356656819,1533.733459392145,5001.049537807977,1506.229262198345,4946.706819486073,3169.610482755715,5014.139782446856,4994.60791205403,4924.222490789914
4,1046.4770639191986,46543.76865547581,1045.1234909876332,44307.43526391008,1059.2499663538874,44742.521001467605,1127.968434256726,44597.073523846,1092.0121090357584,49132.304559285,951.9808058182268,46020.322357521945,1059.2841709532574,48835.95301080325,1037.7739671423096,44161.54665103779,1195.6965156211825,42660.50674501754,1131.289872130654,41548.51166960955,977.9710029276822,49519.32179180652,1062.8845898361956,46473.42967942413,1071.2112654392367,48396.761364015256,1130.467753306687,45312.87379871736,1054.685128492706,42394.89748404805,948.531654651788,42386.49646739079,1109.582130439273,46805.99517478818,1055.6941419845996,42778.23403788925,1051.2423323007645,47681.27236036468,1017.2077186113348,47933.03161693207,984.2335778251758,44406.71849151238,1028.2254431164936,44311.04862328855,1130.7909941346122,45108.19348572222,1093.777066553478,41743.60056330832,1089.4727101332169,53530.43881726717,1159.3360693878324,57371.40298739015,983.2301169544957,48651.68218889039,1063.741316064947,43826.82724028127,1067.2169367318634,41029.67198735305,1098.3077209912906,41737.363486137736,1132.5405345537558,48544.77418537798,952.6396172199454,50253.71942311517,1063.6311306715022,47223.30601547227,1061.8845245552263,40931.72641695093,1074.9654540220895,41145.16530284703,1086.4614023972726,40820.503788327216,2510.963220141416,4929.448455290991,3011.330740863206,4949.14259956707,3368.0604479189465,5021.336212902562,3069.420465619852,4994.20740314532,2150.4821866488064,4980.728370268978,2616.569497769596,4925.38818374893,2889.768488835443,4974.005680884303,3635.155890645187,4970.040053164531,2728.9056128609905,5010.82794000584,2331.5439116482003,5038.854905269291,2768.8411885058185,5025.984136226305,2982.018466168417,4923.885862368426,3499.1707646802656,4991.118320135387,3093.3677291941053,4972.082934172937,2942.216341114405,5044.472057298277,2388.7915533769524,4935.32213583744,2415.024899256528,4985.095532468684,3130.412895869488,5050.096055723991,4978.927240666067,4986.992877854843,1688.981929179684,4971.675955153044,1791.0452410203145,4943.847956418753,3300.236796321012,5044.356198472579,4978.621304132964,4952.036277317637
5,1054.3207879378667,46950.22333377136,1046.6588326295357,44825.53203926847,1156.6507163982692,45690.549109436106,1090.0228748853372,44918.890111122375,1024.5255362027565,49035.85944114345,1052.8881236654995,46451.16188013224,1149.7057858272062,49908.51987322738,1098.7851865399884,43450.60154034267,982.8948386065456,42675.31700919902,1104.430209033237,41389.55968625085,1110.083618118305,49984.69325663316,980.3729315470576,46940.049923006736,1034.1893397968363,49096.78591896127,1054.6647614389428,45662.80563474311,1073.8278048449,42958.61917248144,963.0704003800496,42507.34399668826,1096.1734138628656,46648.83032085571,1095.2521849500397,42088.964146531885,1016.9821459555546,46986.68976024165,992.330410569136,47269.50847338224,1155.7802480606708,44537.29737756616,1132.325740918929,43645.57454580017,1136.5932128504633,45334.24879436472,1167.5024469749385,42233.62892294147,1119.1796022418323,53557.93975071433,1045.1712957325997,57293.18204861131,1018.5930866589,48643.74714260679,1111.4187064539865,42962.05647704523,1113.3227728712432,40145.40048503365,1053.6166892870256,41699.83438165523,1103.5914968075394,49371.73879811464,988.7015630218564,50376.300225257,1025.7137285455144,46785.329474222126,1042.9286002795254,40102.70178683939,1136.483164646406,40315.95659546226,1009.2872437045664,40253.46111452594,2549.9230281061364,4957.139058195177,3041.630856225513,5073.00619963186,3459.8660978515286,4999.431485639592,2858.3460335292134,5040.5476500168015,2160.8530977034525,5013.739992316897,2572.758355054785,4981.091973015465,3287.665432932225,5028.852629009397,3488.10969944863,5004.880852714081,3053.6971654211525,4965.776783806236,2321.093940356768,5001.214438183404,2604.04553163376,4980.108235421137,2945.991362619636,4934.42219651332,3217.260336351889,5059.0678382315455,3105.9523641311966,4957.902835571153,2715.640433358444,5077.974924870839,2550.9683700661626,5038.06814185786,2344.4586655289104,5009.300130376404,2790.3936668158426,5065.118064446639,5011.228689491847,5043.912854201351,1645.437517486841,4980.124515127322,1707.3779861794585,5053.384746726014,3050.3354671316497,4984.08595401175,4996.387622973221,5023.667505482762
6,990.2487086212412,47526.49343463607,1114.163824619272,45033.634162111295,1105.6474140827115,44740.11547818127,1114.902615762464,44219.376511991766,1168.0029332909085,49616.11817155762,1083.9004733268453,46916.56446094419,1127.1339282361516,49007.26043185179,1050.9569081383218,43467.26752849039,1032.8615173840903,42405.29519304212,1061.9871660311585,40813.3679227173,1094.9007668182242,48412.377501574905,997.268290283881,47005.29623709869,1041.7435469489749,49011.68909720631,1051.6900952505705,44483.75066232393,1174.0328044476885,41962.702541093335,1080.854560451377,41555.30530912104,1063.4633822228968,46101.23285762088,1078.894322055163,42541.84154848979,1052.4319274471045,47336.75665795054,1077.8441867435438,47227.94686746992,1020.0970263873612,43953.25968452404,1161.1741739388942,43582.98149561889,1161.7510215492407,44357.57780253988,1129.9699451452602,43190.23462873863,1157.7785137401693,53083.31243582675,1143.4866277196536,58082.24087241176,1152.6536899862522,48077.348164164425,982.7931987659456,42930.58491310457,1118.7730264995648,40383.92801630756,1091.0810988362175,40830.88348355931,1199.2226898088493,49037.132751934674,1087.0564209507852,49739.37143162022,1097.3298692619524,47030.191697064525,1051.1865485255666,40589.5746181852,1202.4509422237345,40579.43927490446,1068.1937173251606,40491.52067125392,2642.628298872884,5019.486000847664,2958.072585401415,5004.293926385865,3108.582366621932,5020.349279949895,2771.115233006837,5034.459701419563,2043.8742719702127,4982.974307898135,2493.098780312671,5021.204274335242,3316.863446655476,4999.721384703444,3503.3381623228665,5022.631735653084,2715.815856353155,5032.735398071407,2199.467178456192,4949.69276997551,2721.8626696466285,4984.192468858401,3096.522012988496,5096.116264627387,3266.0109962841666,4954.966249075802,3155.996537934792,5026.95384536441,2692.7304036828345,5006.19407092099,2553.9667528836903,4999.5384905780975,2473.477037924214,5028.119692693659,3026.1940942681013,5065.337943483004,4977.231857376202,5042.35563539859,1859.8286984051304,4964.250038220123,1611.34863238425,5037.653216134285,3143.1856061985613,4977.228858191278,5038.329155040735,5104.497740647588
7,1083.5402126989563,47235.21104333568,1077.0885888323733,45059.13952585384,1050.07468638807,44455.20450913008,1106.6979981089892,46010.59939314592,1157.2648074909716,49757.46903629917,1083.8412128241116,46581.83968139756,1095.4343606531736,49200.16975484654,1166.5798442035036,43783.79761712902,1120.3485745618,41714.8364822382,1065.0851519914395,40358.29676064212,1087.4499311148895,48668.76795228715,1167.468826838781,47506.32332916724,1085.1293257133684,48812.70032897439,1133.0502934279198,44965.40130584181,1084.94585358034,41179.20815401419,1055.54835207696,40729.40927433111,943.0330336786076,46526.4726176195,1038.6356366201876,42077.467606196784,1028.8814938973385,47862.278458700144,1021.279591770479,46317.222264672106,1027.4581299418812,43595.1862200968,1068.8218670682768,43193.26791462928,1149.1317534757045,44157.89961770339,1098.9923193843345,42701.99792444574,1110.5103279181387,52019.12532479155,1054.5347784071666,57150.0803698102,1212.1680015285165,47855.90472196333,1059.7464031628524,42227.59241740625,1017.5327286046146,39841.74950296062,1056.1965738780457,41790.81944444442,949.8604004444012,48474.16948515462,1085.841358465144,51022.55434282188,1112.3091491778596,47042.14642802946,986.502920844057,40816.274455867104,1037.4293006690789,40979.02487652228,1018.1043378123842,40950.85670634424,2527.5305264186254,4986.453979411184,3021.263532343712,5045.813878213347,3211.106265281868,5092.28858558513,2821.3137287864074,5059.276369092721,2096.731385517876,4957.8426493226825,2852.3218033948424,5020.581913961712,2901.386173448825,5046.453585466479,3252.8126019547904,5034.332185723426,2907.966926914728,4979.107079238433,2316.947873855234,5019.122287094115,2543.943780360387,5024.870298449819,2900.096362919914,5030.98773656075,3171.954627054888,5035.088740055879,3143.1258656708965,5053.865637610888,2953.090325103897,4929.853814738263,2284.016435282392,5051.050364029082,2088.2472059900406,5027.179997633711,2710.483917522933,5016.947028386384,5026.106010193349,5012.221941362117,1912.647008873656,5096.640738901779,1597.8273469465714,4991.197950196491,3216.441048213312,5027.267808818608,4995.746115110685,5095.729843046172
8,1051.3770436780717,47326.65412592542,1160.4271054186754,45106.4125603613,931.2877343570522,44667.29229906317,1051.367508011326,44017.75701451796,1164.6802733157822,49909.24559969307,1097.8147672300806,47316.59381643144,1054.5161062102752,49268.829534297176,1020.9568245675858,43249.331007449335,1019.5420348976124,40987.1394491596,1017.077476394914,40428.88702130972,1045.3669356296143,49065.88397305962,932.5877089597856,47141.72666839058,1016.2927201460528,47296.67419772291,1032.3304815171389,44070.84444708198,1002.599675603134,41402.45655396951,1054.4843084546628,40914.40134030738,1157.1859214563733,45090.20006033981,1113.3196670062,41978.82120450631,960.7737616651492,47278.49667199723,1150.6897634776117,46511.91957968526,1035.4571166033213,44098.8919194142,1091.7564830438016,42230.370556375405,1105.4581309087848,43776.49737462324,1062.8905409481092,42254.1947424354,1171.9232879520662,53886.81638652928,1128.0070960060723,57458.11916574512,957.462055073802,46960.72650157804,1093.5589515581837,41526.8325219912,1122.9847071230722,40315.51234370093,1036.360914711419,41412.39124386286,1107.9782678709794,47895.78564133275,1097.7777957119831,50067.99208006685,1039.852014902944,47119.9322609306,1136.6846644544444,40327.71843382338,1021.2058946639802,40344.8229970562,1034.566797265237,41202.02468130846,2371.200944299833,4939.807938047172,2687.047736667764,5072.282038631401,3350.8287155140097,4989.325842392979,2546.6043220367515,5006.321808899748,1768.2951529555132,4930.646094391364,2422.95713058727,4959.167429847427,3118.008151245788,4881.611299113471,3210.4543268086245,5099.354543424152,2645.5843479430414,4898.598394272013,2329.412071579356,5020.219770413166,2595.591242173733,4997.700267977848,3013.0899563236035,4968.791987614357,3014.1406118334576,4947.333349720439,2708.4681382332915,4937.076775893979,2795.904738765693,5042.130329787025,2376.033351238498,5068.066707501828,2349.961598469753,5008.923380147833,2675.2927257135907,4975.867482176208,4965.030709397551,5012.815856996716,1602.3753733792291,5028.181748034909,1583.1608719397,5023.102106191517,2924.500389206348,4982.134477082733,4961.9340550716925,4937.64754058711
9,1106.7825078126798,47699.0736821808,1081.556238226361,43854.39268369008,1106.3881200260266,43806.11809920146,1104.524222968806,44203.016482149535,993.6592819650776,49360.30267450076,1066.6647361080309,46031.79774486478,1152.776641523128,49655.115913164766,1002.8491870280396,43251.10860997216,1081.252140252865,40976.014216351774,999.024656472076,40075.66841230264,1097.1456174939965,48132.25155042447,1108.2922972639606,46163.21551427799,1039.9024376691414,47965.949982475424,1065.3305614634469,44225.21897149259,1029.0527213448916,40486.978656994455,1062.4203912948424,41038.80810903857,1049.4183381692153,44960.55685280711,1111.2633437473032,42510.34319913472,1182.0657721586251,47334.11348473206,1044.6242708250463,47053.80164616954,1121.8149745397654,44017.06186532087,1028.8763474411392,42206.85479611183,1082.6593277059696,44321.094345940255,1122.072507262332,42527.60533452986,1037.3732406777997,52765.928832522695,1016.8237245158113,57036.45438462649,1074.3460530274572,48115.2291356301,1062.8771160446404,41669.08401533943,1128.2887821067395,39778.66204195889,1075.3007656920663,41084.335590566974,1057.539755398833,49607.98382499944,1081.7830707278968,51189.303505789285,1133.3912961798726,46686.71115189465,1086.7675476072943,40632.53388745929,1100.572805936608,40031.17339987094,1083.769298743901,41964.09526271878,2462.458231021268,5063.315184876661,2601.636934137598,4957.806065306343,3121.1893406236363,5073.589126357672,2546.6822399103607,5037.208409255569,1935.7896930342151,4949.740426937342,2534.594545288165,4960.8651195119855,3114.6883898955816,5002.739122557667,3229.309124734515,5031.833640093864,2705.0399230444737,4930.836184989045,2274.2768095123647,4924.800108582878,2653.511948555008,4965.74923840873,2768.9088059135897,4998.55107385555,3200.621171885437,5077.421016657093,2894.721092664925,4955.318924474646,2550.1834206448325,4967.857134890657,2484.089150949971,5010.996300853823,2315.7543744139707,5041.300256805012,2631.7482353316227,5018.72613744584,5043.40246715561,5066.309962895792,1687.1874205124968,5033.242687642598,1636.8755388448762,5050.358631525383,2961.179821944238,5012.995005232867,5010.450510479916,5094.860681847265
