timestep,injector-1-production,injector-1-pressure,injector-2-production,injector-2-pressure,injector-3-production,injector-3-pressure,injector-4-production,injector-4-pressure,injector-5-production,injector-5-pressure,injector-6-production,injector-6-pressure,injector-7-production,injector-7-pressure,injector-8-production,injector-8-pressure,injector-9-production,injector-9-pressure,injector-10-production,injector-10-pressure,injector-11-production,injector-11-pressure,injector-12-production,injector-12-pressure,injector-13-production,injector-13-pressure,injector-14-production,injector-14-pressure,injector-15-production,injector-15-pressure,injector-16-production,injector-16-pressure,injector-17-production,injector-17-pressure,injector-18-production,injector-18-pressure,injector-19-production,injector-19-pressure,injector-20-production,injector-20-pressure,injector-21-production,injector-21-pressure,injector-22-production,injector-22-pressure,injector-23-production,injector-23-pressure,injector-24-production,injector-24-pressure,injector-25-production,injector-25-pressure,injector-26-production,injector-26-pressure,injector-27-production,injector-27-pressure,injector-28-production,injector-28-pressure,injector-29-production,injector-29-pressure,injector-30-production,injector-30-pressure,injector-31-production,injector-31-pressure,injector-32-production,injector-32-pressure,injector-33-production,injector-33-pressure,injector-34-production,injector-34-pressure,injector-35-production,injector-35-pressure,injector-36-production,injector-36-pressure,producer-1-production,producer-1-pressure,producer-2-production,producer-2-pressure,producer-3-production,producer-3-pressure,producer-4-production,producer-4-pressure,producer-5-production,producer-5-pressure,producer-6-production,producer-6-pressure,producer-7-production,producer-7-pressure,producer-8-production,producer-8-pressure,producer-9-production,producer-9-pressure,producer-10-production,producer-10-pressure,producer-11-production,producer-11-pressure,producer-12-production,producer-12-pressure,producer-13-production,producer-13-pressure,producer-14-production,producer-14-pressure,producer-15-production,producer-15-pressure,producer-16-production,producer-16-pressure,producer-17-production,producer-17-pressure,producer-18-production,producer-18-pressure,producer-19-pressure,producer-20-pressure,producer-21-production,producer-21-pressure,producer-22-production,producer-22-pressure,producer-23-production,producer-23-pressure,producer-24-pressure,producer-25-pressure
0,1030.6554195969695,38551.38320687538,1100.2688366214434,39391.55823176716,1093.614744693605,40386.32847218477,961.0801485317768,40122.73359637013,1024.3746935636425,43643.20038453536,929.0625488353973,41404.34157087151,1063.1625406969754,40680.1016535017,1164.3171729296698,38273.24269470782,1140.7169452471935,39162.22482970219,1032.463509606236,38596.126723945454,1118.2906401715077,43391.32673533604,1150.7223322657703,41665.25138007755,947.435879656229,45351.97439366706,1131.0135448581264,39815.6171069248,1087.2306538757823,39625.32532080287,1012.4114744232004,40586.87984788525,1094.1049662708217,42907.5948194874,1268.076063476913,39517.07539632797,1054.1295497787971,46184.35304135789,1089.6332453429166,42616.7079077184,1061.886188534994,42888.01244132749,1064.5548958833128,43369.23356895586,1064.3858998398723,40798.51267478709,1116.746760430797,40026.92540224993,1041.032891312219,52311.441914818206,1092.058344104016,53236.10460112101,1079.7174141203805,47333.6744482078,1064.1345388829675,42415.626357949375,1061.0228970642258,40552.00931393018,1100.7240238328686,37822.38647345328,1052.8126408614412,45494.74280065436,1119.756271812895,45063.28327283012,1005.1219081148108,46039.870183275154,1182.5345627593726,39924.17915912784,992.666141691875,39938.130146264455,1076.0432605904189,38411.139308904014,8455.43302248957,5045.296810730065,7972.145803535687,5004.593417237387,7895.261965087535,4961.55765712835,5625.00292651835,4997.997354183468,3927.7901475724807,4896.430739086639,6830.58421463414,5051.033467628907,8157.419156248587,4993.934521911777,6974.698426939936,5016.7468817276895,4264.73757794313,5103.129670152536,4531.818231667236,4999.172952602453,4217.297384235028,4965.007432905431,6258.991262635439,5008.983651656095,5693.458758927666,5049.701673383873,5589.905448845807,4983.145570745208,5507.960222260941,5032.594709707457,3924.9435974153353,4952.561660587218,3851.9410756828106,5011.921162727369,3954.470260303493,5019.839018208823,4986.833532709156,5056.342469856685,2215.4180019707765,4952.516725059086,2039.82250278934,4999.083702067499,3949.711778647156,4997.827128860235,5037.043114965351,5102.186445646055
1,1025.98831442732,41031.59560262211,1057.3412794781625,41206.65604188798,968.124872597945,44323.51680201826,1077.3514233773851,43839.66048423967,1108.6208017798776,46395.066554909376,1102.233111115021,44218.77887968064,1015.896891429884,43112.37992817398,1127.9367707520582,40337.45199590445,1020.5155096743056,41955.39447265003,1150.910023135904,42269.74184809045,1133.7835630290294,46648.73123326583,1122.5371016957004,45290.49189029697,1039.5849573924695,48059.275047576375,937.201991444148,41441.63941058898,1009.675786715092,40890.3668628794,938.485368346627,44820.37053565891,1088.4544791707935,46916.62282253344,1202.5123677057013,43418.00642658586,1070.740419459478,49964.92761636611,1096.288545324424,45285.23358335718,1068.770199973353,44432.272964587646,1130.0893234625669,46501.683102380615,973.8497570910896,43086.249019264425,1108.48459911828,43890.80678403341,1103.0954739581816,54434.5630266346,1097.5747507821145,56946.5108005022,1147.4051300064048,50201.68505429901,1068.7646382443654,44458.147041016855,1025.4977989808428,42556.22112950038,1069.943752724686,40850.73682029382,1013.009132195047,49664.48182969984,1059.954727664708,47773.22247135952,1106.2028673139885,49063.09286876206,1111.584173449461,43033.79875703886,942.2707319288952,43446.02882957748,1216.8948949021874,41724.85314014276,5335.121917987806,5033.1545613575645,4310.989286007842,5025.3772271342505,4049.3261949946814,5002.140775402036,3249.992045628127,4980.310491041291,2530.128958103603,5040.469000358826,4151.648394234817,5073.222433523896,4812.142847737112,5039.404953230607,4287.187209683263,4914.964949444446,2835.2503226235103,4922.387800194008,2739.1807527021565,5086.503020024281,3090.435783706761,5011.974556535102,3728.255276958123,5009.990631354975,3565.87458595606,4974.128782964076,3295.12252383382,5056.827971028395,3363.6410833716927,5092.480657154985,3098.34368703919,5004.406348068516,2825.659822905017,5011.393338836623,2819.043460606368,5044.459856443275,4986.218946509872,4965.871580519473,1827.639187059356,5041.160490521284,1702.8268182884492,4983.965794475101,2728.923793139896,5017.175071754042,4969.414882744734,4964.501714639436
2,1175.5992810582973,41696.11361318772,1051.0510603803689,41642.9301180214,1037.8244364173515,43377.787938538815,1091.5699846513,43396.31387898792,1156.8349299653948,46726.99825019559,1014.4914040449864,45020.23221609349,1080.4767903356935,42978.19436881347,1069.5931389052575,40191.27820595936,1091.9225304687225,41317.04499540068,1079.2573399559838,42346.170717863264,1017.8528352572596,45804.95693234267,1108.2137697598846,45091.54559383203,1112.6487388904102,47502.54459834559,1097.293504797985,42031.720305540046,1233.4161334655496,42035.62621241202,1091.0149743073164,44142.58189933437,1070.0686510224405,46225.04795588189,1112.1111638631253,43809.23761718517,1192.469546203489,50064.24456650064,1038.2965554305124,44983.91045049229,993.4694252117192,44069.37365856071,1061.2024113649006,47269.171916628016,1097.3601654288104,44425.00935243469,1092.0665077834935,44278.69284223933,1072.1278740861592,54964.57574241575,1024.677005233385,57889.045212698045,1068.0511461389724,50471.36109765719,1046.6084740282604,44763.596091713385,1049.838000367621,41754.42197919302,1152.2498931520945,40405.649515417885,1039.2531627630478,48803.46307682886,1107.7107911142689,48445.62201389298,1128.534750965838,48922.79929314606,1044.8506996258754,43832.876874287846,1005.5117936919936,43712.40323702897,1097.7048908881047,41991.337686339415,5392.9702116719045,5005.806944792676,3824.813079253815,4975.865030406201,4142.927820118411,4958.510578691937,3622.6192089541137,5024.3718281679485,2635.5759593713715,5036.810721786104,4619.65775476053,5062.7337734207,4608.110454474613,5002.469481183826,3568.252617228566,4983.990273884098,2764.086230159592,5018.642371478025,2587.4405208595053,4963.338515214968,2933.6013943696744,5078.465279568887,3655.482695505124,5062.615588050034,3462.6397105268134,4949.5577963179785,3272.395881419356,4899.06860320322,3299.067813513766,4997.540293605565,2709.570415971454,4991.877096259683,2737.350555756625,4977.005597884085,3135.082921117112,4906.470505607141,4997.719334535013,5019.47194854187,1806.6798717639729,5012.691699407907,1482.2786184118231,5009.903722239359,2820.4887424755498,4997.132437322538,4999.236931071256,5081.868862848635
3,1121.3975185672996,41898.12106601208,1008.1899841618508,42093.707660617045,1098.6495170678786,43536.8522378076,1067.8903999811685,43630.27979808849,1195.9555043248172,47224.746365841645,1130.6741348166918,45185.29232028712,1069.3731384404327,42579.012194398536,1150.498646082471,39486.2855484291,1108.3927335956305,40904.865883666535,1029.461614846941,42915.471141089416,1014.7431951575649,45826.34749554492,1005.1999555294552,44839.09366749072,1109.0061267573842,48544.83804601752,1097.1378507847298,41517.24013965387,1117.2067492253857,42172.737131017406,1026.8737001740164,43787.78575387009,1039.688668576312,46975.22261477945,1057.5215219755858,44369.251378191126,1067.2127523448016,50347.37840280028,1089.5798328265696,44571.62660621463,1140.5973725007598,44162.76513316936,1046.2353287102646,46911.82787787472,1127.1233755614785,44350.939315226286,1099.3046117164645,44090.78913982096,1060.3543242366036,56503.37626877412,1035.676124509613,56821.602116352726,1104.305724990369,50545.95988260007,1026.9731344584488,45051.12779475408,1097.9178084655105,42888.23266637589,1107.6939627454087,41209.09203651176,990.4482159544864,48450.346919184165,1119.6859883017771,48957.6504207063,1081.2951034782964,48970.23077704131,1053.4205891892418,43662.09805192788,1008.829016171422,42916.24077401114,1073.6871347922272,42013.50628273196,4534.5000602558775,5045.408203526043,3693.8709648592185,4975.598828243142,3949.002402014898,4994.084349555688,2898.209229643375,4982.13179350027,2597.699886916332,4993.857520151822,4287.898068211785,5042.441564288729,4220.877187497325,4963.209577488607,3778.0568586444097,5032.655667318717,2524.3825049077977,5002.876720175947,2550.1157500176864,5066.068116139645,2816.924290105391,5059.757367232926,3854.3807302219657,4959.912466983155,3479.887720245737,4952.91296486676,3275.51763586722,5011.357820270157,3270.2730942142225,5038.542140685541,2636.882016555651,4974.391123379729,2771.737359765704,5021.862413945948,2580.7457067035302,4962.523897759536,4966.351141247954,5010.348959435463,1964.6897923768,4945.0340164690215,1570.2668976493503,4984.567221326054,2725.6780159835,5001.480396050414,5036.316940544757,5029.5461948828415
4,963.211710371882,41163.86748487474,1040.7410430059274,40988.20163478273,1087.326673583962,44032.87754056908,1083.3814617304272,43874.33071637196,1136.4244721936757,47810.09046205968,1039.169155102422,45853.02477504695,1099.2099915765446,42711.72647693763,1148.5265725012905,38560.17585108842,1126.8180962682893,41040.97341874977,1115.7108210620004,41959.30739587699,1040.3247513493109,46605.51859855369,1040.0737832530042,45811.97706246577,1073.936186064343,47595.676088238586,1069.546945767693,41564.36254445994,1014.874609075402,41604.2762259752,1134.7713639886756,43854.152958885374,1075.7146071890902,46462.04480104891,935.468756097325,44344.52474896604,1021.9619057482988,50650.29776178729,1069.2380610305338,44849.32933413133,1057.789092719374,43696.50673555454,1108.8537190094885,46985.63939055432,1088.0921362094407,43427.633356208775,1038.874580411128,44444.88783574264,1103.650375394579,56255.17619245332,1100.3253341981065,57751.75711782798,1070.4434824744644,49594.42215840631,1096.7816808182326,44246.34939892417,961.9391786991856,41802.58690968357,1087.0470186771904,41189.85786463744,1104.4844652592246,49711.39420397352,1103.9591231686784,49865.10592181435,1083.6179995282257,49508.74755080799,1093.400471971597,43320.69180166705,1196.1291579468132,42694.748789523896,1128.1717283624482,42415.12330391559,4598.861573131315,5015.825056784738,3970.108516972969,5021.634429438618,3675.396880993193,5066.6324829538025,3139.392882527594,4937.675098983301,2423.203953393599,4960.236432233965,3963.7485130170894,5047.4929080030615,3894.398582389661,4836.610176325966,3546.8702129376,4953.70226459795,2260.843865312543,5006.407029668242,2799.202864773204,5005.707804007323,2807.396106505153,5012.820973209299,3979.96309246496,4976.196771603233,3162.2196475788583,5012.303705832546,2783.9321526352683,4987.965975272538,3392.3305653134007,4981.596094305113,2429.4190902362243,5072.4588638709365,2451.355484955588,4990.642351311663,2824.5500717444365,4959.132323652694,5022.040056268316,5030.329995551797,1790.4718422406463,4984.235357179193,1800.835153572836,4994.480301803991,2709.497688174854,4961.122356219011,5028.860039977496,4961.005449423288
5,1090.249222353466,41851.18567288693,980.6472913232044,41825.07139010613,1130.9200755307247,43222.34036460808,1075.2716357725994,43995.18461271531,1086.361244204255,47849.60800061828,1063.9894897765273,45845.27410717994,1075.7195824547225,42765.876034152345,1132.7094851487557,38912.92923077838,1042.091478820154,41033.632709733945,1054.7957473324811,41677.52072537059,1128.0417130969206,46432.78388550349,1089.8680551928576,45356.21954383971,1012.8189687344654,48219.57178772107,1060.8095754046335,40713.56188709163,1015.589179672285,42126.12679106426,1056.4157342119456,43257.16559751077,1032.92019305015,46943.440191762056,1076.8663660160062,43851.76704072312,1179.066133047564,50126.32541394785,1087.0156304162674,44820.81557611772,1068.7426580784552,44254.94872412594,1115.9218319183483,46085.60661299028,1067.265750848033,42983.9491970472,1080.158209400911,43619.768265503895,1077.702494758997,56731.35123297748,1053.582513818917,56259.53437488489,1204.5245827638937,49688.21925222696,1001.6544503135746,45138.88368276995,1114.2895449651378,41827.07529343921,1087.9286510709248,41519.69900075307,1114.7406016087662,49706.26035440216,1129.2591079355293,49793.48620118101,1044.475708512848,50310.98448755354,1076.184588133552,43829.89522401428,1104.5963193975806,43379.20120711002,1010.8647524492696,42148.17378953576,4605.009535003156,5047.887821703009,3650.617916470588,5000.572614543203,3800.287873433661,4967.754699569916,2921.7421284061465,5033.01015958083,2466.6632925339754,4983.739786584849,4012.7092963203,5011.313339942944,4139.598773153011,4937.323896538871,3619.72389756892,4961.890554254315,2606.214623678235,5039.261693997877,2318.926934605812,5011.765470802009,2653.025518243053,5044.216867682961,3675.426123687988,4983.75489250476,3097.9801172139587,4995.03439731149,3085.150136874861,4967.853250822216,3069.713466699084,5016.987749352268,2611.163784288555,4913.962396900601,2591.148058825449,4993.077209025569,2533.514009752321,4963.682902198877,5106.859830257035,4993.201566681647,1696.7803555724436,5017.6523237369365,1652.277139089838,4942.671861192776,2467.0782603864204,4949.067941584233,4935.450497640272,5008.879970537378
6,1092.1788630620906,41517.60569691224,1059.57225185758,41187.11838205625,1176.7189478588102,43352.196320299176,1071.789061947717,43753.5037007537,1045.4972220328186,47460.32689751201,1136.4465095561604,45846.158673997,1077.1378161909147,41187.896885519855,1111.0486006472222,38290.93990065077,1044.015045210392,39766.01881560348,1054.9578743650034,40587.1174885314,1052.356722988722,45349.07173164968,1023.67940611209,46601.20327243876,1076.8633052632767,47912.05993691842,1110.2316909586982,40712.34077056249,1123.9199411607085,41159.34570788711,973.3859976483052,42999.79107678293,1063.712143588853,46038.14055504629,1091.8222876576788,43981.67372802551,1019.969776716788,48709.25276449807,987.9904222853552,44532.17896363474,1034.8814112455675,44531.652138156176,1108.4414313759348,46186.980463595166,1123.8110146560566,42595.86223703744,1025.6835738368384,43161.11010252663,1041.1651253296516,56491.559853504295,1027.351425286389,55425.44678241663,1025.4503652955066,50037.97435994668,1130.9853234863565,44447.64301080116,994.927892981912,41729.4932721516,979.2321570321272,40819.7096772117,1067.7313014405072,49373.10996125296,1146.796497066444,49627.537646949706,1055.6703232349614,49611.90677321795,1062.140120381889,43754.78859410009,1092.5929111048283,42596.37227138716,1043.2698694866697,42795.93136186233,4538.220084860152,4965.313956159605,3108.3028824884927,5030.461214006629,3964.862767295503,5060.354585098508,2970.3895231138763,4975.4868713477545,2535.320532070125,4999.959943692024,3770.0913145202417,4933.801623089678,4195.495543765129,5072.1888402548975,3557.7524954223404,4941.722614974627,2467.260542902716,4977.411824835936,2347.217637464604,5013.383811070979,2907.80831306798,4984.837869867349,3859.7244950241375,5033.502658638798,3275.2315403879875,4914.942414083394,2892.92138391571,5094.673110408782,3017.340978583676,5049.6212648080245,2748.983127022786,5003.097956995377,2526.0954207504583,5047.471899446771,2808.5829704704047,5008.245641639343,4960.076645424071,5054.086686743592,1750.6232385227504,4925.855426727338,1506.019723140199,5048.541347636577,2757.5248277701075,4948.470133829138,5020.630105355624,4944.247947163059
7,1060.8744539505012,41100.82621166534,1021.6078044550702,40943.85383460375,1148.8809885903277,42812.4192627581,988.1870399945008,43512.490849457856,1174.8505790594293,46963.60734924748,1062.74712710565,45476.83881389923,1070.2348535998208,42456.84657775871,1066.903918067052,38289.82128914558,1084.72742433544,39348.01863539959,1168.5171773397246,40691.94758304612,1037.0577588776614,45953.225408261125,1001.731498739319,46537.0382375248,1113.011978534699,47370.58942676464,1074.277189508001,39698.60596752845,1073.1465860299693,40539.28581317131,1007.0948601695115,42503.7693700492,1132.280710399425,45669.15517744392,1065.2904460846182,44393.52327407168,1085.9700355990633,50300.317657615335,1155.8203007745356,44076.39675435689,1070.091012019228,43108.38545410877,1096.062772809749,46518.00184816338,992.9122362410134,43783.71605124514,1051.581833561762,43974.4238536694,1043.6144080347167,55340.7355900752,1019.7140701976458,55942.51209907376,1060.3345350769923,49523.57927561952,1150.7576253456782,44800.909139216405,1117.144213267391,40750.124848849584,1044.1372657460215,40538.24733464556,1167.3736471906846,48872.856635017466,1007.157286336138,49048.8183770654,1170.7077143308582,50403.7411984473,1007.5446859187527,43536.31033577478,1071.1323216108349,43504.34522213653,991.5801894734788,41953.25713723549,4297.333869539838,5036.148906404329,3628.972366859772,5025.187954710728,3137.0349684860794,5060.876651157394,3100.931147729077,5046.018211263064,2486.1375135481258,4941.663889994364,3717.82067334232,5017.506539264013,3940.939281734372,5046.043785674792,3546.504509070497,5040.858170691288,2517.099619474121,5061.585267969618,2187.177794801619,4974.243581404687,2792.8193441481967,5033.94647405545,3823.401978207529,5026.665923957617,2959.9599609697534,4916.437407818853,2532.6502567664465,5043.407713211995,2858.124941641396,5000.827042080688,2337.1751773586866,5022.272384827098,2383.439845738376,5018.547284817555,2839.7452220499054,4972.157153700726,5023.05368520936,5025.467848187511,1842.903491105442,5058.666909529863,1513.5013304363283,4985.475293942711,2712.830383295676,5084.996328744293,5017.513017461292,5063.346743368842
8,1063.703732983069,40815.69105889919,1038.7483257918143,40748.030160104914,1127.577415735479,43475.52451746423,896.4851528975322,43357.342682416864,1252.5181460039864,46502.99318790622,1104.5226786596436,45306.69015519344,1067.9105859777408,41642.653292070296,1071.4621455541126,37857.2860449383,1048.0181001050232,38748.87330936021,1081.9250332420668,39598.67900190811,1063.4924612702537,45465.76064796161,1041.6649045491804,46653.16701129734,1088.746293056116,47553.26051487976,1020.8655729676192,40038.45283147728,1035.0812167231254,40002.28101348669,1113.7003753988852,42662.08966987078,1026.828085195865,45239.39281891016,1089.6549971698626,43126.711053078994,1051.8503420062898,48918.95596318195,1122.7313167507446,43462.55380960467,1055.6592472541577,44841.38516718292,1164.9514381145375,46184.45426186572,1078.2023423925723,43151.63675488447,1119.576365442584,43866.41951832776,1060.844235630684,55648.55265684152,1054.554530198201,55910.27043217311,963.1306802965656,49126.45985228426,1007.4722392239802,43757.64894797324,1005.3788666792454,41499.17924642237,979.6630700931292,40708.542503831086,1034.4430790000508,50074.85455294727,1110.4113517529886,49095.7465731485,1057.4822963379331,49596.44523672789,1194.0200872327498,43207.81431846227,1061.491306401182,43006.88527040336,1077.7985950270263,41911.53584052101,4539.002587926607,4951.234444729536,3626.424881857356,4990.466916726286,3506.6241942727984,4914.6869841998905,2951.851592816044,5011.462094341083,2409.9836354872364,5007.516505477441,4133.855368773176,5046.272588226128,3908.351088084959,4943.343076280315,3373.6345664437576,5021.244786821161,2763.7498254146203,4950.950701183914,2235.878385882824,4924.310261087206,2736.2605657438503,4930.248666611189,3310.1328362244185,4865.706999360163,3226.922880533365,5040.857312609472,2621.589093475093,5013.046591101587,2632.105117918574,5073.273562558494,2359.251537752177,5006.740678916558,2629.9908878902243,5031.969552727703,2681.542286273616,5011.200606732462,4947.472245467115,4996.092118575296,1827.560063838548,5064.0285852881225,1504.7160642479423,4949.338681186478,2699.506018372273,5002.251954134047,4953.683819420048,5089.4782067758215
9,1098.8291467075042,41482.46096811001,1028.641377740228,40723.38825764329,1139.009388697291,43295.784294738005,1062.3198050106575,43132.33589854549,1099.411320183087,46927.35265179537,1129.3307419351208,45524.3666312031,1110.3621301971,41656.14306873203,1048.4416270008576,36876.28648601002,1123.141725467597,38393.06073916395,1051.4224391877176,39583.61705092066,1054.3361180249035,45057.176105673294,941.9840192893968,45685.78996206054,1157.2942893170398,46934.41984597279,1018.3987375066594,38698.94708436916,999.899164917867,40210.44909569843,1042.27636390384,42854.17111654961,1037.6425278352792,44171.00185791303,1148.7289401705264,43651.90642278308,1126.5077058555985,49403.45409530382,1090.1670681661883,43225.22817519686,1038.7985715119555,43086.41948261504,1057.6927898461547,45362.72286639778,1033.8096449117943,42238.69926342368,1190.0001206126838,43399.9819320732,1069.3334177525203,55466.83770715483,1097.6115253329328,55942.49699568399,1002.6434995518712,49269.35189869943,1111.0361365170768,41921.21692980568,1123.3995658066772,40801.82831827759,1044.9395126800634,40555.10811192325,1045.2847007520656,50599.61860826937,1087.1934678725995,48816.27072785132,1033.581045412293,49751.25183555165,1034.1219173211846,42478.99096860426,1062.1660497958544,43107.24123769197,1156.4596924570012,42566.02185770321,4267.210818850237,5022.015484043673,3354.6100371918683,5140.290268984507,3413.7809375563183,4976.080216910845,3099.9237899223126,4942.584173417254,2549.02805735572,4995.463992569456,3989.235580467111,5084.533251697796,3874.796603806516,5025.833777585213,2907.846236496392,4966.085004705382,2155.0797360936367,5069.048915083656,2469.5893299988456,5026.918446067583,2551.639091286555,4912.516489710198,4027.3418884385487,5026.449011038532,3039.8142747333886,4994.627436046175,2966.426692811525,4992.667062981459,2846.381828389032,5006.319978798478,2559.9805028264377,4921.9686422855775,2562.2438863306074,4981.126381244251,2464.720021908839,5014.854271836806,4962.090605729849,4946.260316516955,1849.3484754156543,5010.983595598662,1499.3063084807775,5026.030843844624,2744.192125050497,4975.578388500868,4897.649341499966,5033.640445440772
